,Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med,fasta_header
279,BGENL3029-24_r_1.5_s_50_BGENL3029-24,BGENL3029-24,6889479,150,21,1554,0.0,33.0,6.986486486486487,1.0,>BGENL3029-24_r_1.5_s_50_BGENL3029-24
280,BGENL3011-24_r_1.5_s_50_BGENL3011-24,BGENL3011-24,8519354,5518,470,1569,0.0,742.0,393.0611854684512,485.0,>BGENL3011-24_r_1.5_s_50_BGENL3011-24
281,BGENL3006-24_r_1.3_s_100_BGENL3006-24,BGENL3006-24,7109238,11668,238,1569,0.0,1319.0,812.2198852772467,836.0,>BGENL3006-24_r_1.3_s_100_BGENL3006-24
282,BGENL2982-24_r_1.3_s_100_BGENL2982-24,BGENL2982-24,5888087,131,2502,1569,0.0,107.0,9.780114722753346,0.0,>BGENL2982-24_r_1.3_s_100_BGENL2982-24
283,BGENL2951-24_r_1.5_s_50_BGENL2951-24,BGENL2951-24,9919015,4538,235,1569,0.0,510.0,253.2810707456979,267.0,>BGENL2951-24_r_1.5_s_50_BGENL2951-24
284,BGENL3025-24_r_1_s_100_BGENL3025-24,BGENL3025-24,7945188,5030,2012,1554,0.0,745.0,357.06370656370655,463.0,>BGENL3025-24_r_1_s_100_BGENL3025-24
285,BGENL3034-24_r_1_s_50_BGENL3034-24,BGENL3034-24,9438874,318,168,1554,0.0,71.0,16.555984555984555,16.0,>BGENL3034-24_r_1_s_50_BGENL3034-24
286,BGENL2986-24_r_1.5_s_50_BGENL2986-24,BGENL2986-24,7433889,2128,1381,1569,0.0,314.0,102.7246653919694,99.0,>BGENL2986-24_r_1.5_s_50_BGENL2986-24
287,BGENL2963-24_r_1.3_s_50_BGENL2963-24,BGENL2963-24,7236077,4423,781,1569,47.0,366.0,227.92351816443596,220.0,>BGENL2963-24_r_1.3_s_50_BGENL2963-24
288,BGENL3040-24_r_1.3_s_50_BGENL3040-24,BGENL3040-24,10999591,2166,134,1557,0.0,237.0,150.626204238921,146.0,>BGENL3040-24_r_1.3_s_50_BGENL3040-24
289,BGENL2991-24_r_1.5_s_50_BGENL2991-24,BGENL2991-24,9120202,10282,423,1569,0.0,2017.0,842.5028680688337,816.0,>BGENL2991-24_r_1.5_s_50_BGENL2991-24
290,BGENL2978-24_r_1.5_s_50_BGENL2978-24,BGENL2978-24,5092830,1233,639,1569,0.0,185.0,62.09942638623327,65.0,>BGENL2978-24_r_1.5_s_50_BGENL2978-24
291,BGENL2976-24_r_1_s_50_BGENL2976-24,BGENL2976-24,9066027,142929,30404,1569,0.0,17835.0,9316.485659655831,9511.0,>BGENL2976-24_r_1_s_50_BGENL2976-24
292,BGENL2976-24_r_1.5_s_100_BGENL2976-24,BGENL2976-24,9066027,72251,30404,1569,0.0,10884.0,4785.711281070746,4656.0,>BGENL2976-24_r_1.5_s_100_BGENL2976-24
293,BGENL2969-24_r_1_s_100_BGENL2969-24,BGENL2969-24,6097077,4744,1065,1569,0.0,744.0,311.39388145315485,294.0,>BGENL2969-24_r_1_s_100_BGENL2969-24
294,BGE00197-NC_r_1.5_s_100_BGE00197-NC,BGE00197-NC,1132,0,0,1539,0.0,0.0,0.0,0.0,>BGE00197-NC_r_1.5_s_100_BGE00197-NC
295,BGENL2970-24_r_1.3_s_100_BGENL2970-24,BGENL2970-24,8025332,1104,2371,1569,0.0,198.0,59.90057361376673,53.0,>BGENL2970-24_r_1.3_s_100_BGENL2970-24
296,BGENL3012-24_r_1_s_50_BGENL3012-24,BGENL3012-24,21349760,23541,80,1545,1413.0,5843.0,1881.3398058252428,1802.0,>BGENL3012-24_r_1_s_50_BGENL3012-24
297,BGENL2967-24_r_1.3_s_50_BGENL2967-24,BGENL2967-24,6039053,1060,406,1569,0.0,137.0,55.71701720841301,51.0,>BGENL2967-24_r_1.3_s_50_BGENL2967-24
298,BGENL2984-24_r_1.5_s_50_BGENL2984-24,BGENL2984-24,7448517,807,507,1569,0.0,114.0,38.51816443594646,40.0,>BGENL2984-24_r_1.5_s_50_BGENL2984-24
299,BGENL3009-24_r_1_s_100_BGENL3009-24,BGENL3009-24,12827933,47970,2628,1569,0.0,6382.0,4225.900573613767,4398.0,>BGENL3009-24_r_1_s_100_BGENL3009-24
300,BGENL3014-24_r_1_s_100_BGENL3014-24,BGENL3014-24,11089298,5540,8,1545,0.0,631.0,519.9708737864078,534.0,>BGENL3014-24_r_1_s_100_BGENL3014-24
301,BGENL3034-24_r_1.3_s_100_BGENL3034-24,BGENL3034-24,9438874,142,168,1554,0.0,41.0,8.758687258687258,6.0,>BGENL3034-24_r_1.3_s_100_BGENL3034-24
302,BGENL2999-24_r_1_s_100_BGENL2999-24,BGENL2999-24,4212303,2096,1433,1569,0.0,380.0,124.94646271510516,120.0,>BGENL2999-24_r_1_s_100_BGENL2999-24
303,BGENL3028-24_r_1.3_s_50_BGENL3028-24,BGENL3028-24,9341554,6132,2540,1554,0.0,1181.0,487.6640926640927,553.5,>BGENL3028-24_r_1.3_s_50_BGENL3028-24
304,BGENL3031-24_r_1_s_100_BGENL3031-24,BGENL3031-24,9454471,23611,13463,1554,0.0,4142.0,1906.169884169884,2724.5,>BGENL3031-24_r_1_s_100_BGENL3031-24
305,BGENL2957-24_r_1_s_100_BGENL2957-24,BGENL2957-24,9898133,5006,2605,1569,11.0,763.0,318.51242829827913,294.0,>BGENL2957-24_r_1_s_100_BGENL2957-24
306,BGENL3013-24_r_1.3_s_50_BGENL3013-24,BGENL3013-24,10250437,12754,2280,1545,0.0,1524.0,1198.5339805825242,1268.0,>BGENL3013-24_r_1.3_s_50_BGENL3013-24
307,BGENL2968-24_r_1.3_s_50_BGENL2968-24,BGENL2968-24,3803139,1847,2420,1569,0.0,271.0,84.1529636711281,86.0,>BGENL2968-24_r_1.3_s_50_BGENL2968-24
308,BGENL2973-24_r_1.3_s_100_BGENL2973-24,BGENL2973-24,4001028,61194,13123,1569,0.0,9282.0,4080.1969407265774,3903.0,>BGENL2973-24_r_1.3_s_100_BGENL2973-24
309,BGENL2946-24_r_1.5_s_50_BGENL2946-24,BGENL2946-24,4098068,22853,10299,1569,0.0,3467.0,1190.7762906309752,1233.0,>BGENL2946-24_r_1.5_s_50_BGENL2946-24
310,BGENL2948-24_r_1.3_s_100_BGENL2948-24,BGENL2948-24,8002577,4449,747,1569,0.0,600.0,293.65774378585087,309.0,>BGENL2948-24_r_1.3_s_100_BGENL2948-24
311,BGENL2983-24_r_1_s_100_BGENL2983-24,BGENL2983-24,6404446,1179,505,1569,0.0,163.0,72.94263862332696,78.0,>BGENL2983-24_r_1_s_100_BGENL2983-24
312,BGENL2986-24_r_1.5_s_100_BGENL2986-24,BGENL2986-24,7433889,1500,1381,1569,0.0,297.0,83.36711281070745,76.0,>BGENL2986-24_r_1.5_s_100_BGENL2986-24
313,BGENL2950-24_r_1.5_s_100_BGENL2950-24,BGENL2950-24,6071111,199573,16223,1569,0.0,24968.0,13664.59847036329,13943.0,>BGENL2950-24_r_1.5_s_100_BGENL2950-24
314,BGENL2953-24_r_1.5_s_50_BGENL2953-24,BGENL2953-24,10898590,435507,75908,1569,0.0,49278.0,29002.36520076482,32491.0,>BGENL2953-24_r_1.5_s_50_BGENL2953-24
315,BGENL3023-24_r_1_s_100_BGENL3023-24,BGENL3023-24,11536265,40741,9247,1557,0.0,5622.0,3848.7803468208094,3986.0,>BGENL3023-24_r_1_s_100_BGENL3023-24
316,BGENL2970-24_r_1.5_s_50_BGENL2970-24,BGENL2970-24,8025332,1194,2371,1569,0.0,163.0,51.8546845124283,52.0,>BGENL2970-24_r_1.5_s_50_BGENL2970-24
317,BGENL2960-24_r_1.3_s_50_BGENL2960-24,BGENL2960-24,11450259,790416,212513,1569,0.0,90336.0,59027.95028680688,63351.0,>BGENL2960-24_r_1.3_s_50_BGENL2960-24
318,BGENL2953-24_r_1.5_s_100_BGENL2953-24,BGENL2953-24,10898590,401142,75908,1569,0.0,48658.0,27896.92351816444,31118.0,>BGENL2953-24_r_1.5_s_100_BGENL2953-24
319,BGENL2967-24_r_1_s_50_BGENL2967-24,BGENL2967-24,6039053,1169,406,1569,0.0,137.0,60.44741873804971,57.0,>BGENL2967-24_r_1_s_50_BGENL2967-24
320,BGENL2974-24_r_1.3_s_100_BGENL2974-24,BGENL2974-24,11263676,13588,3701,1569,0.0,1808.0,1086.9158699808795,1130.0,>BGENL2974-24_r_1.3_s_100_BGENL2974-24
321,BGENL2981-24_r_1.5_s_50_BGENL2981-24,BGENL2981-24,6616980,945,756,1569,0.0,192.0,53.87189292543021,47.0,>BGENL2981-24_r_1.5_s_50_BGENL2981-24
322,BGE00197-NC_r_1.3_s_50_BGE00197-NC,BGE00197-NC,1132,0,0,1539,0.0,0.0,0.0,0.0,>BGE00197-NC_r_1.3_s_50_BGE00197-NC
323,BGENL3002-24_r_1.5_s_100_BGENL3002-24,BGENL3002-24,850244,41,165,1569,0.0,15.0,1.9751434034416824,0.0,>BGENL3002-24_r_1.5_s_100_BGENL3002-24
324,BGENL2952-24_r_1.3_s_100_BGENL2952-24,BGENL2952-24,10177603,10174,1458,1569,0.0,1075.0,641.3996175908222,644.0,>BGENL2952-24_r_1.3_s_100_BGENL2952-24
325,BGENL3031-24_r_1.3_s_50_BGENL3031-24,BGENL3031-24,9454471,22919,13463,1554,0.0,4090.0,1607.0328185328185,1796.0,>BGENL3031-24_r_1.3_s_50_BGENL3031-24
326,BGENL3027-24_r_1.3_s_50_BGENL3027-24,BGENL3027-24,10252323,1429,546,1554,0.0,199.0,80.85328185328186,103.5,>BGENL3027-24_r_1.3_s_50_BGENL3027-24
327,BGENL2970-24_r_1.5_s_100_BGENL2970-24,BGENL2970-24,8025332,742,2371,1569,0.0,143.0,37.52581261950287,34.0,>BGENL2970-24_r_1.5_s_100_BGENL2970-24
328,BGENL2966-24_r_1_s_50_BGENL2966-24,BGENL2966-24,5272672,776,282,1569,0.0,98.0,40.69024856596558,36.0,>BGENL2966-24_r_1_s_50_BGENL2966-24
329,BGENL2950-24_r_1_s_100_BGENL2950-24,BGENL2950-24,6071111,218748,16223,1569,18.0,25152.0,14962.110898661567,14932.0,>BGENL2950-24_r_1_s_100_BGENL2950-24
330,BGENL3014-24_r_1.3_s_100_BGENL3014-24,BGENL3014-24,11089298,5138,8,1545,0.0,606.0,487.1398058252427,521.0,>BGENL3014-24_r_1.3_s_100_BGENL3014-24
331,BGENL2967-24_r_1.5_s_50_BGENL2967-24,BGENL2967-24,6039053,896,406,1569,0.0,127.0,46.40152963671128,46.0,>BGENL2967-24_r_1.5_s_50_BGENL2967-24
332,BGENL2955-24_r_1_s_100_BGENL2955-24,BGENL2955-24,7183294,111557,2255,1569,0.0,13541.0,7622.7017208413,7204.0,>BGENL2955-24_r_1_s_100_BGENL2955-24
333,BGENL2994-24_r_1.5_s_100_BGENL2994-24,BGENL2994-24,8906937,745,603,1569,0.0,152.0,42.61950286806884,36.0,>BGENL2994-24_r_1.5_s_100_BGENL2994-24
334,BGENL3039-24_r_1_s_100_BGENL3039-24,BGENL3039-24,8664218,100715,528,1557,0.0,10407.0,6888.470134874759,7289.0,>BGENL3039-24_r_1_s_100_BGENL3039-24
335,BGENL2959-24_r_1.5_s_100_BGENL2959-24,BGENL2959-24,6819558,1958,529,1569,0.0,251.0,116.1395793499044,133.0,>BGENL2959-24_r_1.5_s_100_BGENL2959-24
336,BGENL3001-24_r_1_s_100_BGENL3001-24,BGENL3001-24,2669985,434,610,1569,0.0,70.0,27.62141491395793,25.0,>BGENL3001-24_r_1_s_100_BGENL3001-24
337,BGENL2989-24_r_1.3_s_100_BGENL2989-24,BGENL2989-24,1725829,2037,269,1569,0.0,340.0,132.25621414913957,126.0,>BGENL2989-24_r_1.3_s_100_BGENL2989-24
338,BGENL3029-24_r_1.3_s_50_BGENL3029-24,BGENL3029-24,6889479,244,21,1554,0.0,33.0,12.084942084942083,13.0,>BGENL3029-24_r_1.3_s_50_BGENL3029-24
339,BGENL3004-24_r_1_s_100_BGENL3004-24,BGENL3004-24,4400931,461,627,1569,0.0,105.0,33.21414913957935,28.0,>BGENL3004-24_r_1_s_100_BGENL3004-24
340,BGENL3020-24_r_1.3_s_50_BGENL3020-24,BGENL3020-24,15193702,2200,346,1545,0.0,260.0,181.81747572815533,192.0,>BGENL3020-24_r_1.3_s_50_BGENL3020-24
341,BGENL3027-24_r_1.5_s_100_BGENL3027-24,BGENL3027-24,10252323,743,546,1554,0.0,179.0,47.01930501930502,8.5,>BGENL3027-24_r_1.5_s_100_BGENL3027-24
342,BGENL3028-24_r_1.5_s_50_BGENL3028-24,BGENL3028-24,9341554,4617,2540,1554,0.0,1056.0,342.9343629343629,98.5,>BGENL3028-24_r_1.5_s_50_BGENL3028-24
343,BGENL3032-24_r_1.3_s_50_BGENL3032-24,BGENL3032-24,9316877,596,463,1554,0.0,89.0,29.55984555984556,28.0,>BGENL3032-24_r_1.3_s_50_BGENL3032-24
344,BGENL2972-24_r_1.3_s_50_BGENL2972-24,BGENL2972-24,8548726,3633,1221,1569,0.0,405.0,192.97323135755255,211.0,>BGENL2972-24_r_1.3_s_50_BGENL2972-24
345,BGENL2971-24_r_1.3_s_100_BGENL2971-24,BGENL2971-24,9749289,2545,2356,1569,0.0,374.0,149.0114722753346,158.0,>BGENL2971-24_r_1.3_s_100_BGENL2971-24
346,BGENL3021-24_r_1.5_s_100_BGENL3021-24,BGENL3021-24,14357905,1427,168,1554,0.0,523.0,120.72200772200772,1.0,>BGENL3021-24_r_1.5_s_100_BGENL3021-24
347,BGENL2949-24_r_1_s_50_BGENL2949-24,BGENL2949-24,2232909,385,902,1569,0.0,133.0,28.722753346080307,11.0,>BGENL2949-24_r_1_s_50_BGENL2949-24
348,BGENL2979-24_r_1_s_100_BGENL2979-24,BGENL2979-24,4065375,17140,795,1569,0.0,2322.0,1162.114722753346,1149.0,>BGENL2979-24_r_1_s_100_BGENL2979-24
349,BGENL3018-24_r_1.3_s_50_BGENL3018-24,BGENL3018-24,13065856,2351,143,1545,0.0,289.0,213.53980582524272,229.0,>BGENL3018-24_r_1.3_s_50_BGENL3018-24
350,BGENL2973-24_r_1_s_50_BGENL2973-24,BGENL2973-24,4001028,87184,13123,1569,0.0,10031.0,5488.27724665392,5184.0,>BGENL2973-24_r_1_s_50_BGENL2973-24
351,BGENL3038-24_r_1.3_s_50_BGENL3038-24,BGENL3038-24,10236759,9310,541,1557,0.0,947.0,643.1098265895954,674.0,>BGENL3038-24_r_1.3_s_50_BGENL3038-24
352,BGENL2996-24_r_1.3_s_100_BGENL2996-24,BGENL2996-24,8893552,5166,901,1569,0.0,659.0,306.4474187380497,317.0,>BGENL2996-24_r_1.3_s_100_BGENL2996-24
353,BGENL2957-24_r_1_s_50_BGENL2957-24,BGENL2957-24,9898133,6903,2605,1569,23.0,977.0,383.7304015296367,346.0,>BGENL2957-24_r_1_s_50_BGENL2957-24
354,BGENL3019-24_r_1.3_s_50_BGENL3019-24,BGENL3019-24,16701291,6652,700,1545,0.0,770.0,605.0252427184466,640.0,>BGENL3019-24_r_1.3_s_50_BGENL3019-24
355,BGENL2956-24_r_1_s_100_BGENL2956-24,BGENL2956-24,9563841,3990,2435,1569,2.0,635.0,250.4397705544933,212.0,>BGENL2956-24_r_1_s_100_BGENL2956-24
356,BGENL3024-24_r_1.3_s_50_BGENL3024-24,BGENL3024-24,7923418,1614,88,1557,0.0,194.0,94.2581888246628,92.0,>BGENL3024-24_r_1.3_s_50_BGENL3024-24
357,BGENL2946-24_r_1.5_s_100_BGENL2946-24,BGENL2946-24,4098068,18388,10299,1569,0.0,2965.0,1052.17017208413,1080.0,>BGENL2946-24_r_1.5_s_100_BGENL2946-24
358,BGENL2972-24_r_1.5_s_100_BGENL2972-24,BGENL2972-24,8548726,1921,1221,1569,0.0,368.0,110.34034416826005,110.0,>BGENL2972-24_r_1.5_s_100_BGENL2972-24
359,BGENL3019-24_r_1.3_s_100_BGENL3019-24,BGENL3019-24,16701291,6351,700,1545,0.0,745.0,595.6368932038835,632.0,>BGENL3019-24_r_1.3_s_100_BGENL3019-24
360,BGENL3026-24_r_1.5_s_100_BGENL3026-24,BGENL3026-24,7857132,3515,2287,1554,0.0,711.0,224.37644787644788,144.5,>BGENL3026-24_r_1.5_s_100_BGENL3026-24
361,BGENL2986-24_r_1_s_100_BGENL2986-24,BGENL2986-24,7433889,2562,1381,1569,0.0,329.0,156.47227533460804,166.0,>BGENL2986-24_r_1_s_100_BGENL2986-24
362,BGENL2988-24_r_1_s_50_BGENL2988-24,BGENL2988-24,1977549,2725,1027,1569,0.0,321.0,168.75143403441683,167.0,>BGENL2988-24_r_1_s_50_BGENL2988-24
363,BGENL3008-24_r_1.5_s_100_BGENL3008-24,BGENL3008-24,17067802,4485,1488,1569,0.0,613.0,364.8699808795411,431.0,>BGENL3008-24_r_1.5_s_100_BGENL3008-24
364,BGENL3034-24_r_1.5_s_100_BGENL3034-24,BGENL3034-24,9438874,94,168,1554,0.0,22.0,5.567567567567568,0.0,>BGENL3034-24_r_1.5_s_100_BGENL3034-24
365,BGENL2948-24_r_1_s_50_BGENL2948-24,BGENL2948-24,8002577,5952,747,1569,0.0,658.0,361.8221797323136,365.0,>BGENL2948-24_r_1_s_50_BGENL2948-24
366,BGENL2969-24_r_1_s_50_BGENL2969-24,BGENL2969-24,6097077,6523,1065,1569,0.0,882.0,376.54110898661565,366.0,>BGENL2969-24_r_1_s_50_BGENL2969-24
367,BGENL2968-24_r_1_s_100_BGENL2968-24,BGENL2968-24,3803139,1523,2420,1569,0.0,212.0,95.58699808795411,92.0,>BGENL2968-24_r_1_s_100_BGENL2968-24
368,BGENL2971-24_r_1_s_50_BGENL2971-24,BGENL2971-24,9749289,4437,2356,1569,0.0,413.0,236.4416826003824,235.0,>BGENL2971-24_r_1_s_50_BGENL2971-24
369,BGENL2959-24_r_1_s_50_BGENL2959-24,BGENL2959-24,6819558,3365,529,1569,0.0,287.0,181.21797323135755,184.0,>BGENL2959-24_r_1_s_50_BGENL2959-24
370,BGENL3036-24_r_1_s_100_BGENL3036-24,BGENL3036-24,7750610,370,264,1554,0.0,77.0,22.10810810810811,18.0,>BGENL3036-24_r_1_s_100_BGENL3036-24
371,BGENL2974-24_r_1.5_s_50_BGENL2974-24,BGENL2974-24,11263676,9346,3701,1569,0.0,1770.0,696.9158699808795,632.0,>BGENL2974-24_r_1.5_s_50_BGENL2974-24
372,BGENL3026-24_r_1_s_100_BGENL3026-24,BGENL3026-24,7857132,5222,2287,1554,0.0,829.0,349.25868725868725,432.5,>BGENL3026-24_r_1_s_100_BGENL3026-24
373,BGENL2966-24_r_1.3_s_50_BGENL2966-24,BGENL2966-24,5272672,697,282,1569,0.0,96.0,37.11663479923518,32.0,>BGENL2966-24_r_1.3_s_50_BGENL2966-24
374,BGENL2968-24_r_1.5_s_50_BGENL2968-24,BGENL2968-24,3803139,1249,2420,1569,0.0,183.0,54.50478011472276,55.0,>BGENL2968-24_r_1.5_s_50_BGENL2968-24
375,BGENL3013-24_r_1_s_100_BGENL3013-24,BGENL3013-24,10250437,13243,2280,1545,0.0,1519.0,1271.9844660194174,1288.0,>BGENL3013-24_r_1_s_100_BGENL3013-24
376,BGENL2958-24_r_1_s_50_BGENL2958-24,BGENL2958-24,8709964,4280,3422,1569,0.0,1766.0,167.19311663479922,73.0,>BGENL2958-24_r_1_s_50_BGENL2958-24
377,BGENL3037-24_r_1_s_50_BGENL3037-24,BGENL3037-24,11450613,1652,724,1554,0.0,282.0,121.11583011583012,160.0,>BGENL3037-24_r_1_s_50_BGENL3037-24
378,BGENL2971-24_r_1_s_100_BGENL2971-24,BGENL2971-24,9749289,3020,2356,1569,0.0,386.0,185.06500956022944,182.0,>BGENL2971-24_r_1_s_100_BGENL2971-24
379,BGENL3030-24_r_1.5_s_100_BGENL3030-24,BGENL3030-24,7620222,16347,5839,1554,0.0,4561.0,1247.822393822394,264.0,>BGENL3030-24_r_1.5_s_100_BGENL3030-24
380,BGENL2972-24_r_1_s_50_BGENL2972-24,BGENL2972-24,8548726,4588,1221,1569,0.0,422.0,250.04206500956025,259.0,>BGENL2972-24_r_1_s_50_BGENL2972-24
381,BGENL2996-24_r_1_s_100_BGENL2996-24,BGENL2996-24,8893552,6241,901,1569,0.0,672.0,384.22753346080304,384.0,>BGENL2996-24_r_1_s_100_BGENL2996-24
382,BGENL2985-24_r_1.5_s_50_BGENL2985-24,BGENL2985-24,2453403,22,517,1569,0.0,17.0,1.0210325047801148,0.0,>BGENL2985-24_r_1.5_s_50_BGENL2985-24
383,BGENL2984-24_r_1.3_s_50_BGENL2984-24,BGENL2984-24,7448517,1314,507,1569,0.0,136.0,64.82600382409179,66.0,>BGENL2984-24_r_1.3_s_50_BGENL2984-24
384,BGENL3038-24_r_1.3_s_100_BGENL3038-24,BGENL3038-24,10236759,8368,541,1557,0.0,884.0,609.747591522158,646.0,>BGENL3038-24_r_1.3_s_100_BGENL3038-24
385,BGENL3025-24_r_1.3_s_100_BGENL3025-24,BGENL3025-24,7945188,4791,2012,1554,0.0,744.0,340.1177606177606,449.5,>BGENL3025-24_r_1.3_s_100_BGENL3025-24
386,BGENL2999-24_r_1.3_s_100_BGENL2999-24,BGENL2999-24,4212303,1631,1433,1569,0.0,318.0,86.82791586998088,69.0,>BGENL2999-24_r_1.3_s_100_BGENL2999-24
387,BGENL2967-24_r_1_s_100_BGENL2967-24,BGENL2967-24,6039053,846,406,1569,0.0,110.0,49.5755258126195,47.0,>BGENL2967-24_r_1_s_100_BGENL2967-24
388,BGENL3024-24_r_1.5_s_50_BGENL3024-24,BGENL3024-24,7923418,1055,88,1557,0.0,171.0,63.34104046242775,60.0,>BGENL3024-24_r_1.5_s_50_BGENL3024-24
389,BGE00197-NC_r_1_s_100_BGE00197-NC,BGE00197-NC,1132,0,0,1539,0.0,0.0,0.0,0.0,>BGE00197-NC_r_1_s_100_BGE00197-NC
390,BGENL3033-24_r_1.3_s_50_BGENL3033-24,BGENL3033-24,9215653,1957,243,1554,0.0,349.0,105.51544401544402,122.0,>BGENL3033-24_r_1.3_s_50_BGENL3033-24
391,BGENL2997-24_r_1.3_s_50_BGENL2997-24,BGENL2997-24,7965923,1712,1246,1569,0.0,225.0,89.03250478011472,97.0,>BGENL2997-24_r_1.3_s_50_BGENL2997-24
392,BGENL2992-24_r_1.3_s_100_BGENL2992-24,BGENL2992-24,7085993,5842,1212,1569,0.0,921.0,361.791586998088,350.0,>BGENL2992-24_r_1.3_s_100_BGENL2992-24
393,BGENL3021-24_r_1_s_100_BGENL3021-24,BGENL3021-24,14357905,3074,168,1554,0.0,584.0,268.2316602316602,396.0,>BGENL3021-24_r_1_s_100_BGENL3021-24
394,BGENL3035-24_r_1.3_s_50_BGENL3035-24,BGENL3035-24,15706106,2308,399,1554,0.0,443.0,177.52316602316603,186.0,>BGENL3035-24_r_1.3_s_50_BGENL3035-24
395,BGENL2993-24_r_1_s_50_BGENL2993-24,BGENL2993-24,8615127,4942,317,1569,0.0,652.0,278.7456978967495,256.0,>BGENL2993-24_r_1_s_50_BGENL2993-24
396,BGENL2965-24_r_1.5_s_50_BGENL2965-24,BGENL2965-24,6387313,947,111,1569,0.0,103.0,50.93116634799235,57.0,>BGENL2965-24_r_1.5_s_50_BGENL2965-24
397,BGENL3038-24_r_1_s_100_BGENL3038-24,BGENL3038-24,10236759,8675,541,1557,0.0,885.0,633.2890173410404,650.0,>BGENL3038-24_r_1_s_100_BGENL3038-24
398,BGENL2970-24_r_1_s_50_BGENL2970-24,BGENL2970-24,8025332,2995,2371,1569,0.0,431.0,170.04780114722757,152.0,>BGENL2970-24_r_1_s_50_BGENL2970-24
399,BGENL2962-24_r_1_s_100_BGENL2962-24,BGENL2962-24,7429274,2244,1358,1569,23.0,313.0,131.86998087954112,127.0,>BGENL2962-24_r_1_s_100_BGENL2962-24
400,BGENL2958-24_r_1.3_s_100_BGENL2958-24,BGENL2958-24,8709964,936,3422,1569,0.0,126.0,60.39961759082218,58.0,>BGENL2958-24_r_1.3_s_100_BGENL2958-24
401,BGENL2982-24_r_1.5_s_100_BGENL2982-24,BGENL2982-24,5888087,55,2502,1569,0.0,39.0,3.078393881453155,0.0,>BGENL2982-24_r_1.5_s_100_BGENL2982-24
402,BGENL3005-24_r_1_s_100_BGENL3005-24,BGENL3005-24,7621369,5761,3037,1569,0.0,743.0,374.1816443594646,375.0,>BGENL3005-24_r_1_s_100_BGENL3005-24
403,BGENL3019-24_r_1.5_s_100_BGENL3019-24,BGENL3019-24,16701291,5985,700,1545,0.0,734.0,564.3242718446602,625.0,>BGENL3019-24_r_1.5_s_100_BGENL3019-24
404,BGENL2949-24_r_1.5_s_100_BGENL2949-24,BGENL2949-24,2232909,28,902,1569,0.0,25.0,2.244741873804972,0.0,>BGENL2949-24_r_1.5_s_100_BGENL2949-24
405,BGENL3000-24_r_1_s_100_BGENL3000-24,BGENL3000-24,1232535,103,468,1569,0.0,59.0,10.219885277246654,4.0,>BGENL3000-24_r_1_s_100_BGENL3000-24
406,BGENL3004-24_r_1_s_50_BGENL3004-24,BGENL3004-24,4400931,772,627,1569,0.0,115.0,43.892925430210326,40.0,>BGENL3004-24_r_1_s_50_BGENL3004-24
407,BGENL2993-24_r_1.3_s_50_BGENL2993-24,BGENL2993-24,8615127,3822,317,1569,0.0,641.0,210.90822179732316,183.0,>BGENL2993-24_r_1.3_s_50_BGENL2993-24
408,BGENL3022-24_r_1.3_s_50_BGENL3022-24,BGENL3022-24,11587165,1798,507,1557,0.0,184.0,106.38728323699422,122.0,>BGENL3022-24_r_1.3_s_50_BGENL3022-24
409,BGENL2995-24_r_1.3_s_100_BGENL2995-24,BGENL2995-24,7915119,419,2360,1569,0.0,114.0,24.934990439770555,20.0,>BGENL2995-24_r_1.3_s_100_BGENL2995-24
410,BGENL3031-24_r_1.5_s_100_BGENL3031-24,BGENL3031-24,9454471,12521,13463,1554,0.0,3458.0,964.3166023166024,74.0,>BGENL3031-24_r_1.5_s_100_BGENL3031-24
411,BGENL2955-24_r_1_s_50_BGENL2955-24,BGENL2955-24,7183294,125201,2255,1569,0.0,13902.0,8087.353728489484,7426.0,>BGENL2955-24_r_1_s_50_BGENL2955-24
412,BGENL3013-24_r_1_s_50_BGENL3013-24,BGENL3013-24,10250437,14280,2280,1545,0.0,1540.0,1309.1844660194174,1306.0,>BGENL3013-24_r_1_s_50_BGENL3013-24
413,BGENL2991-24_r_1.3_s_50_BGENL2991-24,BGENL2991-24,9120202,16702,423,1569,0.0,2216.0,1441.5372848948375,1657.0,>BGENL2991-24_r_1.3_s_50_BGENL2991-24
414,BGENL3027-24_r_1_s_50_BGENL3027-24,BGENL3027-24,10252323,1790,546,1554,0.0,251.0,101.81274131274132,146.0,>BGENL3027-24_r_1_s_50_BGENL3027-24
415,BGENL3037-24_r_1.3_s_50_BGENL3037-24,BGENL3037-24,11450613,1309,724,1554,0.0,278.0,96.71814671814673,60.0,>BGENL3037-24_r_1.3_s_50_BGENL3037-24
416,BGENL2964-24_r_1.5_s_100_BGENL2964-24,BGENL2964-24,4495979,122,1809,1569,0.0,48.0,6.340344168260038,4.0,>BGENL2964-24_r_1.5_s_100_BGENL2964-24
417,BGENL3009-24_r_1.5_s_50_BGENL3009-24,BGENL3009-24,12827933,35258,2628,1569,0.0,5533.0,3111.099426386233,3646.0,>BGENL3009-24_r_1.5_s_50_BGENL3009-24
418,BGENL3012-24_r_1.3_s_50_BGENL3012-24,BGENL3012-24,21349760,19208,80,1545,1409.0,2070.0,1754.9728155339806,1778.0,>BGENL3012-24_r_1.3_s_50_BGENL3012-24
