,Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med,fasta_header
269,BBIOP3397-24_r_1.5_s_50_BBIOP3397-24,BBIOP3397-24,4420874,1796,736,1581,0.0,428.0,205.57115749525616,204.0,>BBIOP3397-24_r_1.5_s_50_BBIOP3397-24
270,BBIOP3391-24_r_1.5_s_50_BBIOP3391-24,BBIOP3391-24,6061657,890,548,1530,48.0,107.0,77.91764705882353,78.0,>BBIOP3391-24_r_1.5_s_50_BBIOP3391-24
271,BBIOP3415-24_r_1.5_s_100_BBIOP3415-24,BBIOP3415-24,6257008,1102,24,1530,64.0,171.0,108.95490196078433,108.5,>BBIOP3415-24_r_1.5_s_100_BBIOP3415-24
272,BBIOP3354-24_r_1_s_100_BBIOP3354-24,BBIOP3354-24,6045334,1311,75,1530,52.0,149.0,98.97058823529412,97.0,>BBIOP3354-24_r_1_s_100_BBIOP3354-24
273,BBIOP3403-24_r_1.5_s_50_BBIOP3403-24,BBIOP3403-24,5150526,1688,40,1533,121.0,240.0,176.77299412915852,174.0,>BBIOP3403-24_r_1.5_s_50_BBIOP3403-24
274,BBIOP3332-24_r_1_s_100_BBIOP3332-24,BBIOP3332-24,7256077,556,951,1536,0.0,93.0,57.87890625,61.0,>BBIOP3332-24_r_1_s_100_BBIOP3332-24
275,BBIOP3357-24_r_1.5_s_50_BBIOP3357-24,BBIOP3357-24,4151584,213,516,1533,0.0,60.0,13.440313111545988,7.0,>BBIOP3357-24_r_1.5_s_50_BBIOP3357-24
276,BBIOP3371-24_r_1.3_s_50_BBIOP3371-24,BBIOP3371-24,2528454,761,139,1533,8.0,121.0,42.20352250489237,38.0,>BBIOP3371-24_r_1.3_s_50_BBIOP3371-24
277,BBIOP3335-24_r_1_s_100_BBIOP3335-24,BBIOP3335-24,6352446,166,362,1536,0.0,37.0,12.724609375,12.0,>BBIOP3335-24_r_1_s_100_BBIOP3335-24
278,BBIOP3342-24_r_1.3_s_50_BBIOP3342-24,BBIOP3342-24,4501162,942,11,1533,34.0,135.0,65.5812133072407,62.0,>BBIOP3342-24_r_1.3_s_50_BBIOP3342-24
279,BBIOP3370-24_r_1.5_s_100_BBIOP3370-24,BBIOP3370-24,5780780,371,677,1503,3.0,64.0,21.0499001996008,20.0,>BBIOP3370-24_r_1.5_s_100_BBIOP3370-24
280,BBIOP3326-24_r_1.3_s_50_BBIOP3326-24,BBIOP3326-24,5613091,83,492,1539,0.0,17.0,4.875243664717349,5.0,>BBIOP3326-24_r_1.3_s_50_BBIOP3326-24
281,BBIOP3406-24_r_1.5_s_50_BBIOP3406-24,BBIOP3406-24,7685845,4539,453,1530,50.0,633.0,464.3529411764706,516.0,>BBIOP3406-24_r_1.5_s_50_BBIOP3406-24
282,BBIOP3343-24_r_1_s_50_BBIOP3343-24,BBIOP3343-24,4729170,880,220,1533,35.0,122.0,69.21135029354207,66.0,>BBIOP3343-24_r_1_s_50_BBIOP3343-24
283,BBIOP3418-24_r_1.5_s_50_BBIOP3418-24,BBIOP3418-24,1052629,584,41,1530,39.0,81.0,64.24509803921569,65.0,>BBIOP3418-24_r_1.5_s_50_BBIOP3418-24
284,BBIOP3345-24_r_1.3_s_100_BBIOP3345-24,BBIOP3345-24,7629809,1702,15,1530,105.0,236.0,149.42745098039217,149.5,>BBIOP3345-24_r_1.3_s_100_BBIOP3345-24
285,BBIOP3368-24_r_1.5_s_100_BBIOP3368-24,BBIOP3368-24,2725425,35,630,1503,0.0,10.0,2.333333333333333,1.0,>BBIOP3368-24_r_1.5_s_100_BBIOP3368-24
286,BBIOP3339-24_r_1_s_100_BBIOP3339-24,BBIOP3339-24,4348805,595,291,1536,0.0,85.0,49.34375,50.0,>BBIOP3339-24_r_1_s_100_BBIOP3339-24
287,BBIOP3395-24_r_1_s_50_BBIOP3395-24,BBIOP3395-24,4499270,500,421,1581,0.0,92.0,39.63377609108159,38.0,>BBIOP3395-24_r_1_s_50_BBIOP3395-24
288,BBIOP3333-24_r_1_s_100_BBIOP3333-24,BBIOP3333-24,6917177,506,468,1536,0.0,75.0,40.2578125,37.0,>BBIOP3333-24_r_1_s_100_BBIOP3333-24
289,BBIOP3353-24_r_1_s_100_BBIOP3353-24,BBIOP3353-24,7216328,555,371,1530,19.0,63.0,44.88235294117647,46.0,>BBIOP3353-24_r_1_s_100_BBIOP3353-24
290,BBIOP3382-24_r_1_s_100_BBIOP3382-24,BBIOP3382-24,1579260,891,156,1530,0.0,166.0,96.46470588235294,95.5,>BBIOP3382-24_r_1_s_100_BBIOP3382-24
291,BBIOP3407-24_r_1.5_s_50_BBIOP3407-24,BBIOP3407-24,5872801,3630,19,1530,54.0,601.0,399.5352941176471,430.5,>BBIOP3407-24_r_1.5_s_50_BBIOP3407-24
292,BBIOP3368-24_r_1.3_s_100_BBIOP3368-24,BBIOP3368-24,2725425,69,630,1503,0.0,33.0,6.431137724550898,3.0,>BBIOP3368-24_r_1.3_s_100_BBIOP3368-24
293,BBIOP3411-24_r_1.3_s_100_BBIOP3411-24,BBIOP3411-24,6873074,1029,500,1527,0.0,177.0,115.51866404715128,122.0,>BBIOP3411-24_r_1.3_s_100_BBIOP3411-24
294,BBIOP3407-24_r_1_s_50_BBIOP3407-24,BBIOP3407-24,5872801,4525,19,1530,304.0,607.0,490.3176470588235,500.5,>BBIOP3407-24_r_1_s_50_BBIOP3407-24
295,BBIOP3347-24_r_1_s_100_BBIOP3347-24,BBIOP3347-24,3797400,1976,26,1530,72.0,345.0,160.73333333333332,159.0,>BBIOP3347-24_r_1_s_100_BBIOP3347-24
296,BBIOP3419-24_r_1.3_s_50_BBIOP3419-24,BBIOP3419-24,7380504,2334,2842,1527,0.0,457.0,114.7328094302554,111.0,>BBIOP3419-24_r_1.3_s_50_BBIOP3419-24
297,BBIOP3327-24_r_1.3_s_100_BBIOP3327-24,BBIOP3327-24,2908286,2448,119,1530,163.0,391.0,246.15686274509804,243.0,>BBIOP3327-24_r_1.3_s_100_BBIOP3327-24
298,BBIOP3376-24_r_1.5_s_100_BBIOP3376-24,BBIOP3376-24,4460160,39,294,1530,0.0,20.0,2.4745098039215687,1.0,>BBIOP3376-24_r_1.5_s_100_BBIOP3376-24
299,BBIOP3366-24_r_1.3_s_50_BBIOP3366-24,BBIOP3366-24,6147769,2784,98,1533,116.0,400.0,194.54207436399216,170.0,>BBIOP3366-24_r_1.3_s_50_BBIOP3366-24
300,BBIOP3327-24_r_1_s_100_BBIOP3327-24,BBIOP3327-24,2908286,2501,119,1530,166.0,391.0,251.0843137254902,248.0,>BBIOP3327-24_r_1_s_100_BBIOP3327-24
301,BBIOP3359-24_r_1.5_s_100_BBIOP3359-24,BBIOP3359-24,824549,939,2162,1533,0.0,587.0,87.15068493150685,5.0,>BBIOP3359-24_r_1.5_s_100_BBIOP3359-24
302,BBIOP3372-24_r_1.3_s_100_BBIOP3372-24,BBIOP3372-24,5380998,897,299,1533,18.0,124.0,71.24657534246575,72.0,>BBIOP3372-24_r_1.3_s_100_BBIOP3372-24
303,BBIOP3407-24_r_1.3_s_50_BBIOP3407-24,BBIOP3407-24,5872801,4407,19,1530,304.0,603.0,485.043137254902,495.0,>BBIOP3407-24_r_1.3_s_50_BBIOP3407-24
304,BBIOP3362-24_r_1_s_50_BBIOP3362-24,BBIOP3362-24,5624415,1710,19,1536,0.0,213.0,122.796875,115.0,>BBIOP3362-24_r_1_s_50_BBIOP3362-24
305,BBIOP3351-24_r_1.3_s_100_BBIOP3351-24,BBIOP3351-24,5504900,4587,388,1533,160.0,592.0,366.6360078277887,366.0,>BBIOP3351-24_r_1.3_s_100_BBIOP3351-24
306,BBIOP3348-24_r_1.3_s_50_BBIOP3348-24,BBIOP3348-24,5391798,1702,302,1533,49.0,248.0,109.86301369863014,106.0,>BBIOP3348-24_r_1.3_s_50_BBIOP3348-24
307,BGE00579-NC_r_1_s_50_BGE00579-NC,BGE00579-NC,189263854,6629,2741,1539,0.0,933.0,385.1013645224172,388.0,>BGE00579-NC_r_1_s_50_BGE00579-NC
308,BBIOP3400-24_r_1.5_s_100_BBIOP3400-24,BBIOP3400-24,3674699,13540,83,1533,1049.0,2045.0,1575.9510763209394,1538.0,>BBIOP3400-24_r_1.5_s_100_BBIOP3400-24
309,BBIOP3398-24_r_1_s_100_BBIOP3398-24,BBIOP3398-24,3687448,2277,17,1533,126.0,432.0,246.3248532289628,231.0,>BBIOP3398-24_r_1_s_100_BBIOP3398-24
310,BBIOP3346-24_r_1.3_s_100_BBIOP3346-24,BBIOP3346-24,4158757,316,5,1530,9.0,41.0,23.723529411764705,22.0,>BBIOP3346-24_r_1.3_s_100_BBIOP3346-24
311,BBIOP3377-24_r_1.3_s_100_BBIOP3377-24,BBIOP3377-24,7074694,2660,1317,1530,137.0,347.0,239.01764705882357,236.0,>BBIOP3377-24_r_1.3_s_100_BBIOP3377-24
312,BBIOP3385-24_r_1_s_100_BBIOP3385-24,BBIOP3385-24,5123373,2862,447,1551,0.0,459.0,342.95938104448743,349.0,>BBIOP3385-24_r_1_s_100_BBIOP3385-24
313,BBIOP3386-24_r_1_s_100_BBIOP3386-24,BBIOP3386-24,6615101,1704,383,1533,75.0,252.0,194.99608610567515,202.0,>BBIOP3386-24_r_1_s_100_BBIOP3386-24
314,BBIOP3330-24_r_1_s_100_BBIOP3330-24,BBIOP3330-24,4131596,161,297,1536,0.0,27.0,11.580078125,10.0,>BBIOP3330-24_r_1_s_100_BBIOP3330-24
315,BBIOP3375-24_r_1.3_s_100_BBIOP3375-24,BBIOP3375-24,3965585,1303,273,1536,0.0,179.0,120.33984375,118.0,>BBIOP3375-24_r_1.3_s_100_BBIOP3375-24
316,BBIOP3335-24_r_1.3_s_100_BBIOP3335-24,BBIOP3335-24,6352446,151,362,1536,0.0,34.0,11.1875,11.0,>BBIOP3335-24_r_1.3_s_100_BBIOP3335-24
317,BBIOP3356-24_r_1.5_s_50_BBIOP3356-24,BBIOP3356-24,1641709,83,490,1533,0.0,19.0,3.908023483365949,1.0,>BBIOP3356-24_r_1.5_s_50_BBIOP3356-24
318,BBIOP3356-24_r_1_s_100_BBIOP3356-24,BBIOP3356-24,1641709,266,490,1533,0.0,74.0,28.962818003913892,29.0,>BBIOP3356-24_r_1_s_100_BBIOP3356-24
319,BBIOP3369-24_r_1_s_100_BBIOP3369-24,BBIOP3369-24,3571746,383,533,1503,0.0,80.0,29.98003992015968,28.0,>BBIOP3369-24_r_1_s_100_BBIOP3369-24
320,BBIOP3372-24_r_1_s_100_BBIOP3372-24,BBIOP3372-24,5380998,897,299,1533,18.0,124.0,71.24657534246575,72.0,>BBIOP3372-24_r_1_s_100_BBIOP3372-24
321,BBIOP3353-24_r_1.3_s_50_BBIOP3353-24,BBIOP3353-24,7216328,574,371,1530,19.0,61.0,41.88627450980392,43.0,>BBIOP3353-24_r_1.3_s_50_BBIOP3353-24
322,BBIOP3329-24_r_1.3_s_50_BBIOP3329-24,BBIOP3329-24,4090106,1868,422,1530,131.0,249.0,191.7392156862745,190.0,>BBIOP3329-24_r_1.3_s_50_BBIOP3329-24
323,BBIOP3332-24_r_1.3_s_50_BBIOP3332-24,BBIOP3332-24,7256077,515,951,1536,0.0,87.0,45.412109375,48.0,>BBIOP3332-24_r_1.3_s_50_BBIOP3332-24
324,BBIOP3352-24_r_1.5_s_100_BBIOP3352-24,BBIOP3352-24,7652428,1261,75,1530,43.0,195.0,98.77843137254902,93.0,>BBIOP3352-24_r_1.5_s_100_BBIOP3352-24
325,BBIOP3381-24_r_1.5_s_50_BBIOP3381-24,BBIOP3381-24,4772121,1288,198,1530,0.0,210.0,140.17450980392158,144.0,>BBIOP3381-24_r_1.5_s_50_BBIOP3381-24
326,BBIOP3413-24_r_1_s_50_BBIOP3413-24,BBIOP3413-24,4961046,697,352,1527,0.0,99.0,66.23968565815323,72.0,>BBIOP3413-24_r_1_s_50_BBIOP3413-24
327,BBIOP3339-24_r_1.3_s_100_BBIOP3339-24,BBIOP3339-24,4348805,586,291,1536,0.0,85.0,48.560546875,49.0,>BBIOP3339-24_r_1.3_s_100_BBIOP3339-24
328,BBIOP3332-24_r_1.5_s_50_BBIOP3332-24,BBIOP3332-24,7256077,297,951,1536,0.0,66.0,23.76171875,22.5,>BBIOP3332-24_r_1.5_s_50_BBIOP3332-24
329,BBIOP3346-24_r_1_s_50_BBIOP3346-24,BBIOP3346-24,4158757,395,5,1530,9.0,46.0,26.137254901960784,25.0,>BBIOP3346-24_r_1_s_50_BBIOP3346-24
330,BBIOP3376-24_r_1_s_100_BBIOP3376-24,BBIOP3376-24,4460160,305,294,1530,2.0,58.0,23.468627450980392,17.0,>BBIOP3376-24_r_1_s_100_BBIOP3376-24
331,BBIOP3369-24_r_1.3_s_50_BBIOP3369-24,BBIOP3369-24,3571746,390,533,1503,2.0,42.0,20.0499001996008,20.0,>BBIOP3369-24_r_1.3_s_50_BBIOP3369-24
332,BBIOP3345-24_r_1.3_s_50_BBIOP3345-24,BBIOP3345-24,7629809,1866,15,1530,109.0,246.0,153.75882352941176,152.0,>BBIOP3345-24_r_1.3_s_50_BBIOP3345-24
333,BBIOP3347-24_r_1.5_s_100_BBIOP3347-24,BBIOP3347-24,3797400,1967,26,1530,72.0,345.0,160.15490196078431,158.0,>BBIOP3347-24_r_1.5_s_100_BBIOP3347-24
334,BBIOP3389-24_r_1_s_100_BBIOP3389-24,BBIOP3389-24,7907395,1723,877,1533,126.0,233.0,178.5362035225049,178.0,>BBIOP3389-24_r_1_s_100_BBIOP3389-24
335,BBIOP3368-24_r_1.5_s_50_BBIOP3368-24,BBIOP3368-24,2725425,61,630,1503,0.0,11.0,2.9660678642714573,1.0,>BBIOP3368-24_r_1.5_s_50_BBIOP3368-24
336,BBIOP3393-24_r_1_s_100_BBIOP3393-24,BBIOP3393-24,6191365,1210,601,1530,0.0,154.0,114.6843137254902,118.5,>BBIOP3393-24_r_1_s_100_BBIOP3393-24
337,BBIOP3398-24_r_1.5_s_50_BBIOP3398-24,BBIOP3398-24,3687448,2353,17,1533,124.0,435.0,245.86888454011745,230.0,>BBIOP3398-24_r_1.5_s_50_BBIOP3398-24
338,BBIOP3361-24_r_1.3_s_100_BBIOP3361-24,BBIOP3361-24,7346121,928,629,1536,0.0,128.0,71.455078125,67.0,>BBIOP3361-24_r_1.3_s_100_BBIOP3361-24
339,BBIOP3396-24_r_1_s_50_BBIOP3396-24,BBIOP3396-24,2692556,1397,33,1581,0.0,221.0,158.87666034155598,168.0,>BBIOP3396-24_r_1_s_50_BBIOP3396-24
340,BBIOP3380-24_r_1.3_s_50_BBIOP3380-24,BBIOP3380-24,5737077,3388,51,1530,0.0,471.0,371.7725490196078,370.5,>BBIOP3380-24_r_1.3_s_50_BBIOP3380-24
341,BBIOP3397-24_r_1.3_s_100_BBIOP3397-24,BBIOP3397-24,4420874,2602,736,1581,0.0,452.0,302.6394686907021,326.0,>BBIOP3397-24_r_1.3_s_100_BBIOP3397-24
342,BBIOP3362-24_r_1.5_s_100_BBIOP3362-24,BBIOP3362-24,5624415,1483,19,1536,0.0,204.0,114.4375,109.0,>BBIOP3362-24_r_1.5_s_100_BBIOP3362-24
343,BBIOP3411-24_r_1.5_s_50_BBIOP3411-24,BBIOP3411-24,6873074,1080,500,1527,0.0,188.0,115.98231827111984,121.0,>BBIOP3411-24_r_1.5_s_50_BBIOP3411-24
344,BBIOP3342-24_r_1.3_s_100_BBIOP3342-24,BBIOP3342-24,4501162,837,11,1533,27.0,118.0,62.46379647749511,61.0,>BBIOP3342-24_r_1.3_s_100_BBIOP3342-24
345,BBIOP3393-24_r_1.5_s_100_BBIOP3393-24,BBIOP3393-24,6191365,1169,601,1530,0.0,154.0,111.36078431372547,114.0,>BBIOP3393-24_r_1.5_s_100_BBIOP3393-24
346,BBIOP3360-24_r_1.5_s_50_BBIOP3360-24,BBIOP3360-24,532978,16,149,1533,0.0,10.0,0.5048923679060665,0.0,>BBIOP3360-24_r_1.5_s_50_BBIOP3360-24
347,BBIOP3420-24_r_1_s_100_BBIOP3420-24,BBIOP3420-24,1386415,744,195,1527,0.0,135.0,50.37328094302554,39.0,>BBIOP3420-24_r_1_s_100_BBIOP3420-24
348,BBIOP3389-24_r_1_s_50_BBIOP3389-24,BBIOP3389-24,7907395,1996,877,1533,126.0,282.0,186.35029354207435,185.0,>BBIOP3389-24_r_1_s_50_BBIOP3389-24
349,BBIOP3373-24_r_1.3_s_50_BBIOP3373-24,BBIOP3373-24,1455163,392,221,1533,2.0,67.0,21.47945205479452,17.0,>BBIOP3373-24_r_1.3_s_50_BBIOP3373-24
350,BBIOP3328-24_r_1_s_100_BBIOP3328-24,BBIOP3328-24,5441920,1559,319,1530,0.0,210.0,151.90196078431373,165.0,>BBIOP3328-24_r_1_s_100_BBIOP3328-24
351,BBIOP3395-24_r_1_s_100_BBIOP3395-24,BBIOP3395-24,4499270,355,421,1581,0.0,87.0,35.47438330170778,33.0,>BBIOP3395-24_r_1_s_100_BBIOP3395-24
352,BBIOP3358-24_r_1_s_50_BBIOP3358-24,BBIOP3358-24,1850841,487,436,1533,2.0,136.0,40.22700587084149,38.0,>BBIOP3358-24_r_1_s_50_BBIOP3358-24
353,BBIOP3357-24_r_1.3_s_100_BBIOP3357-24,BBIOP3357-24,4151584,258,516,1533,0.0,99.0,23.962818003913892,15.0,>BBIOP3357-24_r_1.3_s_100_BBIOP3357-24
354,BBIOP3383-24_r_1.5_s_100_BBIOP3383-24,BBIOP3383-24,2787856,1630,22,1533,115.0,255.0,179.2426614481409,180.0,>BBIOP3383-24_r_1.5_s_100_BBIOP3383-24
355,BBIOP3362-24_r_1_s_100_BBIOP3362-24,BBIOP3362-24,5624415,1513,19,1536,0.0,207.0,116.84765625,110.0,>BBIOP3362-24_r_1_s_100_BBIOP3362-24
356,BBIOP3392-24_r_1_s_50_BBIOP3392-24,BBIOP3392-24,5780808,2632,528,1530,0.0,360.0,250.2764705882353,257.0,>BBIOP3392-24_r_1_s_50_BBIOP3392-24
357,BBIOP3378-24_r_1.5_s_100_BBIOP3378-24,BBIOP3378-24,6184108,1829,1524,1530,0.0,301.0,202.28823529411764,218.5,>BBIOP3378-24_r_1.5_s_100_BBIOP3378-24
358,BBIOP3335-24_r_1.3_s_50_BBIOP3335-24,BBIOP3335-24,6352446,206,362,1536,0.0,38.0,12.55078125,12.0,>BBIOP3335-24_r_1.3_s_50_BBIOP3335-24
359,BBIOP3403-24_r_1_s_50_BBIOP3403-24,BBIOP3403-24,5150526,1809,40,1533,123.0,248.0,182.2622309197652,178.0,>BBIOP3403-24_r_1_s_50_BBIOP3403-24
360,BBIOP3336-24_r_1.5_s_50_BBIOP3336-24,BBIOP3336-24,7335947,810,82,1536,0.0,144.0,54.072265625,49.0,>BBIOP3336-24_r_1.5_s_50_BBIOP3336-24
361,BBIOP3415-24_r_1.3_s_50_BBIOP3415-24,BBIOP3415-24,6257008,1185,24,1530,65.0,173.0,111.22745098039216,113.0,>BBIOP3415-24_r_1.3_s_50_BBIOP3415-24
362,BBIOP3377-24_r_1.5_s_50_BBIOP3377-24,BBIOP3377-24,7074694,2704,1317,1530,165.0,360.0,235.4745098039216,229.5,>BBIOP3377-24_r_1.5_s_50_BBIOP3377-24
363,BBIOP3383-24_r_1.3_s_50_BBIOP3383-24,BBIOP3383-24,2787856,1720,22,1533,115.0,259.0,182.04305283757336,180.0,>BBIOP3383-24_r_1.3_s_50_BBIOP3383-24
364,BBIOP3379-24_r_1.5_s_100_BBIOP3379-24,BBIOP3379-24,7269519,1915,25,1530,0.0,304.0,220.4705882352941,241.0,>BBIOP3379-24_r_1.5_s_100_BBIOP3379-24
365,BBIOP3400-24_r_1.5_s_50_BBIOP3400-24,BBIOP3400-24,3674699,13982,83,1533,1241.0,2049.0,1587.6007827788649,1544.0,>BBIOP3400-24_r_1.5_s_50_BBIOP3400-24
366,BBIOP3331-24_r_1.5_s_50_BBIOP3331-24,BBIOP3331-24,5323532,85,139,1536,0.0,20.0,4.8203125,4.0,>BBIOP3331-24_r_1.5_s_50_BBIOP3331-24
367,BBIOP3403-24_r_1.3_s_100_BBIOP3403-24,BBIOP3403-24,5150526,1638,40,1533,121.0,236.0,176.81996086105676,174.0,>BBIOP3403-24_r_1.3_s_100_BBIOP3403-24
368,BBIOP3414-24_r_1_s_50_BBIOP3414-24,BBIOP3414-24,4371915,793,68,1533,31.0,139.0,81.98434442270059,84.0,>BBIOP3414-24_r_1_s_50_BBIOP3414-24
369,BBIOP3389-24_r_1.3_s_50_BBIOP3389-24,BBIOP3389-24,7907395,1814,877,1533,120.0,229.0,177.68688845401175,177.0,>BBIOP3389-24_r_1.3_s_50_BBIOP3389-24
370,BBIOP3409-24_r_1.3_s_50_BBIOP3409-24,BBIOP3409-24,4432034,4931,45,1530,393.0,774.0,514.6941176470589,500.0,>BBIOP3409-24_r_1.3_s_50_BBIOP3409-24
371,BBIOP3386-24_r_1.5_s_50_BBIOP3386-24,BBIOP3386-24,6615101,1880,383,1533,69.0,307.0,197.72407045009783,204.0,>BBIOP3386-24_r_1.5_s_50_BBIOP3386-24
372,BBIOP3385-24_r_1.3_s_100_BBIOP3385-24,BBIOP3385-24,5123373,2561,447,1551,0.0,440.0,311.0290135396518,341.0,>BBIOP3385-24_r_1.3_s_100_BBIOP3385-24
373,BBIOP3329-24_r_1.5_s_100_BBIOP3329-24,BBIOP3329-24,4090106,1746,422,1530,108.0,245.0,187.2450980392157,185.0,>BBIOP3329-24_r_1.5_s_100_BBIOP3329-24
374,BGE00579-NC_r_1_s_100_BGE00579-NC,BGE00579-NC,189263854,2774,2741,1539,0.0,532.0,276.6471734892788,306.0,>BGE00579-NC_r_1_s_100_BGE00579-NC
375,BBIOP3384-24_r_1.5_s_100_BBIOP3384-24,BBIOP3384-24,4097211,1899,280,1530,157.0,302.0,221.5,215.0,>BBIOP3384-24_r_1.5_s_100_BBIOP3384-24
376,BBIOP3413-24_r_1.3_s_50_BBIOP3413-24,BBIOP3413-24,4961046,632,352,1527,0.0,90.0,64.24950884086444,70.0,>BBIOP3413-24_r_1.3_s_50_BBIOP3413-24
377,BBIOP3402-24_r_1_s_100_BBIOP3402-24,BBIOP3402-24,4121409,586,230,1530,40.0,84.0,65.6313725490196,68.0,>BBIOP3402-24_r_1_s_100_BBIOP3402-24
378,BBIOP3419-24_r_1.5_s_50_BBIOP3419-24,BBIOP3419-24,7380504,1040,2842,1527,0.0,162.0,50.60117878192534,36.0,>BBIOP3419-24_r_1.5_s_50_BBIOP3419-24
379,BBIOP3349-24_r_1.5_s_50_BBIOP3349-24,BBIOP3349-24,3475496,856,191,1533,43.0,124.0,72.41291585127202,73.0,>BBIOP3349-24_r_1.5_s_50_BBIOP3349-24
380,BBIOP3409-24_r_1.5_s_50_BBIOP3409-24,BBIOP3409-24,4432034,4842,45,1530,392.0,774.0,510.0862745098039,495.0,>BBIOP3409-24_r_1.5_s_50_BBIOP3409-24
381,BBIOP3337-24_r_1.3_s_100_BBIOP3337-24,BBIOP3337-24,1205776,136,139,1536,0.0,27.0,10.1640625,10.0,>BBIOP3337-24_r_1.3_s_100_BBIOP3337-24
382,BBIOP3411-24_r_1_s_100_BBIOP3411-24,BBIOP3411-24,6873074,1056,500,1527,0.0,182.0,118.89783889980352,126.0,>BBIOP3411-24_r_1_s_100_BBIOP3411-24
383,BBIOP3354-24_r_1.5_s_50_BBIOP3354-24,BBIOP3354-24,6045334,1347,75,1530,50.0,151.0,95.51176470588236,92.0,>BBIOP3354-24_r_1.5_s_50_BBIOP3354-24
384,BBIOP3409-24_r_1_s_100_BBIOP3409-24,BBIOP3409-24,4432034,4678,45,1530,387.0,761.0,508.3862745098039,496.0,>BBIOP3409-24_r_1_s_100_BBIOP3409-24
385,BBIOP3374-24_r_1.5_s_100_BBIOP3374-24,BBIOP3374-24,4018419,218,236,1536,0.0,53.0,16.939453125,14.0,>BBIOP3374-24_r_1.5_s_100_BBIOP3374-24
386,BBIOP3349-24_r_1.3_s_100_BBIOP3349-24,BBIOP3349-24,3475496,817,191,1533,43.0,120.0,71.95890410958904,73.0,>BBIOP3349-24_r_1.3_s_100_BBIOP3349-24
387,BBIOP3340-24_r_1.5_s_100_BBIOP3340-24,BBIOP3340-24,5776889,1610,7,1530,100.0,214.0,148.4607843137255,151.0,>BBIOP3340-24_r_1.5_s_100_BBIOP3340-24
388,BBIOP3357-24_r_1_s_100_BBIOP3357-24,BBIOP3357-24,4151584,562,516,1533,0.0,143.0,60.54207436399217,51.0,>BBIOP3357-24_r_1_s_100_BBIOP3357-24
389,BBIOP3341-24_r_1_s_100_BBIOP3341-24,BBIOP3341-24,4581795,1083,14,1530,54.0,164.0,101.97647058823529,104.0,>BBIOP3341-24_r_1_s_100_BBIOP3341-24
390,BBIOP3377-24_r_1.5_s_100_BBIOP3377-24,BBIOP3377-24,7074694,2550,1317,1530,137.0,342.0,231.5078431372549,227.0,>BBIOP3377-24_r_1.5_s_100_BBIOP3377-24
391,BBIOP3360-24_r_1_s_100_BBIOP3360-24,BBIOP3360-24,532978,40,149,1533,0.0,17.0,3.528375733855186,1.0,>BBIOP3360-24_r_1_s_100_BBIOP3360-24
392,BBIOP3387-24_r_1.5_s_100_BBIOP3387-24,BBIOP3387-24,5435972,1659,41,1530,84.0,414.0,166.1764705882353,151.0,>BBIOP3387-24_r_1.5_s_100_BBIOP3387-24
393,BBIOP3366-24_r_1.5_s_100_BBIOP3366-24,BBIOP3366-24,6147769,2420,98,1533,93.0,357.0,182.7632093933464,161.0,>BBIOP3366-24_r_1.5_s_100_BBIOP3366-24
394,BBIOP3343-24_r_1.5_s_50_BBIOP3343-24,BBIOP3343-24,4729170,673,220,1533,20.0,82.0,48.55577299412916,42.0,>BBIOP3343-24_r_1.5_s_50_BBIOP3343-24
395,BBIOP3360-24_r_1.3_s_100_BBIOP3360-24,BBIOP3360-24,532978,10,149,1533,0.0,4.0,0.7749510763209393,0.0,>BBIOP3360-24_r_1.3_s_100_BBIOP3360-24
396,BBIOP3371-24_r_1.5_s_100_BBIOP3371-24,BBIOP3371-24,2528454,614,139,1533,4.0,112.0,36.56751467710372,33.0,>BBIOP3371-24_r_1.5_s_100_BBIOP3371-24
397,BBIOP3351-24_r_1_s_100_BBIOP3351-24,BBIOP3351-24,5504900,4624,388,1533,160.0,598.0,370.6066536203522,371.0,>BBIOP3351-24_r_1_s_100_BBIOP3351-24
398,BBIOP3373-24_r_1.5_s_100_BBIOP3373-24,BBIOP3373-24,1455163,302,221,1533,2.0,57.0,17.632093933463796,15.0,>BBIOP3373-24_r_1.5_s_100_BBIOP3373-24
399,BBIOP3396-24_r_1.3_s_100_BBIOP3396-24,BBIOP3396-24,2692556,1189,33,1581,0.0,201.0,143.47058823529412,161.0,>BBIOP3396-24_r_1.3_s_100_BBIOP3396-24
400,BBIOP3364-24_r_1.3_s_50_BBIOP3364-24,BBIOP3364-24,18588,1,0,1536,0.0,1.0,0.060546875,0.0,>BBIOP3364-24_r_1.3_s_50_BBIOP3364-24
401,BBIOP3330-24_r_1.5_s_100_BBIOP3330-24,BBIOP3330-24,4131596,135,297,1536,0.0,27.0,9.72265625,9.0,>BBIOP3330-24_r_1.5_s_100_BBIOP3330-24
402,BBIOP3334-24_r_1_s_100_BBIOP3334-24,BBIOP3334-24,3617941,880,283,1536,0.0,113.0,74.87109375,74.0,>BBIOP3334-24_r_1_s_100_BBIOP3334-24
403,BBIOP3370-24_r_1_s_50_BBIOP3370-24,BBIOP3370-24,5780780,802,677,1503,12.0,120.0,49.35329341317365,44.0,>BBIOP3370-24_r_1_s_50_BBIOP3370-24
