,Filename,Process ID,n_reads,n_aligned,skipped_reads_low_rel,length,cov_min,cov_max,cov_avg,cov_med,fasta_header
284,BSCRO504-24_r_1.3_s_50_BSCRO504-24,BSCRO504-24,12458427,1074,269,1539,25.0,120.0,56.83235867446394,52.0,>BSCRO504-24_r_1.3_s_50_BSCRO504-24
285,BSCRO478-24_r_1.5_s_50_BSCRO478-24,BSCRO478-24,8149550,270,171,1563,0.0,94.0,13.568138195777353,5.0,>BSCRO478-24_r_1.5_s_50_BSCRO478-24
286,BSCRO510-24_r_1_s_100_BSCRO510-24,BSCRO510-24,2291775,142,231,1536,0.0,46.0,13.697265625,9.0,>BSCRO510-24_r_1_s_100_BSCRO510-24
287,BSCRO569-24_r_1.3_s_50_BSCRO569-24,BSCRO569-24,11474835,763,48,1563,0.0,119.0,40.12667946257198,35.0,>BSCRO569-24_r_1.3_s_50_BSCRO569-24
288,BSCRO513-24_r_1_s_50_BSCRO513-24,BSCRO513-24,8977209,2247,140,1536,108.0,232.0,164.109375,163.0,>BSCRO513-24_r_1_s_50_BSCRO513-24
289,BSCRO561-24_r_1.5_s_50_BSCRO561-24,BSCRO561-24,615787,30,53,1533,0.0,19.0,2.2426614481409004,0.0,>BSCRO561-24_r_1.5_s_50_BSCRO561-24
290,BSCRO551-24_r_1.3_s_50_BSCRO551-24,BSCRO551-24,6435694,1267,614,1533,0.0,140.0,91.77690802348336,96.0,>BSCRO551-24_r_1.3_s_50_BSCRO551-24
291,BSCRO527-24_r_1.5_s_50_BSCRO527-24,BSCRO527-24,6585684,1142,827,1533,0.0,151.0,88.77495107632095,94.0,>BSCRO527-24_r_1.5_s_50_BSCRO527-24
292,BSCRO494-24_r_1.3_s_50_BSCRO494-24,BSCRO494-24,8584083,705,585,1533,2.0,81.0,48.96673189823875,48.0,>BSCRO494-24_r_1.3_s_50_BSCRO494-24
293,BSCRO558-24_r_1_s_100_BSCRO558-24,BSCRO558-24,7702062,1327,620,1533,0.0,237.0,95.62035225048923,99.0,>BSCRO558-24_r_1_s_100_BSCRO558-24
294,BSCRO492-24_r_1.3_s_50_BSCRO492-24,BSCRO492-24,7033016,979,263,1533,1.0,98.0,51.1839530332681,50.0,>BSCRO492-24_r_1.3_s_50_BSCRO492-24
295,BSCRO566-24_r_1.5_s_100_BSCRO566-24,BSCRO566-24,9118790,161,34,1563,0.0,45.0,11.73320537428023,9.0,>BSCRO566-24_r_1.5_s_100_BSCRO566-24
296,BSCRO494-24_r_1.5_s_50_BSCRO494-24,BSCRO494-24,8584083,622,585,1533,2.0,77.0,44.37964774951077,43.0,>BSCRO494-24_r_1.5_s_50_BSCRO494-24
297,BSCRO529-24_r_1.3_s_100_BSCRO529-24,BSCRO529-24,8341319,514,117,1533,0.0,96.0,38.80234833659491,37.0,>BSCRO529-24_r_1.3_s_100_BSCRO529-24
298,BSCRO518-24_r_1_s_100_BSCRO518-24,BSCRO518-24,8487191,800,16,1536,21.0,94.0,66.8515625,69.0,>BSCRO518-24_r_1_s_100_BSCRO518-24
299,BSCRO482-24_r_1.3_s_50_BSCRO482-24,BSCRO482-24,9867505,479,787,1563,0.0,89.0,33.4337811900192,31.0,>BSCRO482-24_r_1.3_s_50_BSCRO482-24
300,BSCRO535-24_r_1.3_s_50_BSCRO535-24,BSCRO535-24,8163626,1444,654,1533,0.0,144.0,105.37573385518591,105.0,>BSCRO535-24_r_1.3_s_50_BSCRO535-24
301,BSCRO503-24_r_1.5_s_100_BSCRO503-24,BSCRO503-24,8017074,534,105,1539,0.0,69.0,37.56725146198831,37.0,>BSCRO503-24_r_1.5_s_100_BSCRO503-24
302,BSCRO501-24_r_1.3_s_100_BSCRO501-24,BSCRO501-24,6946837,1065,384,1533,0.0,139.0,79.54794520547945,78.0,>BSCRO501-24_r_1.3_s_100_BSCRO501-24
303,BSCRO506-24_r_1_s_50_BSCRO506-24,BSCRO506-24,8165070,1140,0,1539,27.0,97.0,64.94736842105263,65.0,>BSCRO506-24_r_1_s_50_BSCRO506-24
304,BSCRO552-24_r_1.3_s_100_BSCRO552-24,BSCRO552-24,7551975,212,185,1533,0.0,37.0,15.344422700587083,15.0,>BSCRO552-24_r_1.3_s_100_BSCRO552-24
305,BSCRO540-24_r_1_s_50_BSCRO540-24,BSCRO540-24,2737014,658,669,1533,0.0,115.0,49.04305283757338,47.0,>BSCRO540-24_r_1_s_50_BSCRO540-24
306,BSCRO505-24_r_1_s_50_BSCRO505-24,BSCRO505-24,8323697,1565,137,1539,51.0,188.0,106.8187134502924,106.0,>BSCRO505-24_r_1_s_50_BSCRO505-24
307,BSCRO551-24_r_1.5_s_100_BSCRO551-24,BSCRO551-24,6435694,802,614,1533,0.0,114.0,63.06262230919765,62.0,>BSCRO551-24_r_1.5_s_100_BSCRO551-24
308,BSCRO518-24_r_1.5_s_50_BSCRO518-24,BSCRO518-24,8487191,834,16,1536,0.0,97.0,59.1640625,64.0,>BSCRO518-24_r_1.5_s_50_BSCRO518-24
309,BSCRO527-24_r_1.5_s_100_BSCRO527-24,BSCRO527-24,6585684,1015,827,1533,0.0,145.0,85.20939334637964,89.0,>BSCRO527-24_r_1.5_s_100_BSCRO527-24
310,BSCRO541-24_r_1.5_s_50_BSCRO541-24,BSCRO541-24,2918310,246,324,1533,0.0,92.0,15.054794520547944,5.0,>BSCRO541-24_r_1.5_s_50_BSCRO541-24
311,BSCRO501-24_r_1.5_s_50_BSCRO501-24,BSCRO501-24,6946837,1095,384,1533,0.0,129.0,71.9628180039139,72.0,>BSCRO501-24_r_1.5_s_50_BSCRO501-24
312,BSCRO537-24_r_1_s_100_BSCRO537-24,BSCRO537-24,13998658,1612,33,1533,0.0,203.0,121.19765166340508,107.0,>BSCRO537-24_r_1_s_100_BSCRO537-24
313,BSCRO531-24_r_1.5_s_50_BSCRO531-24,BSCRO531-24,6966649,1473,54,1533,0.0,154.0,108.92954990215264,118.0,>BSCRO531-24_r_1.5_s_50_BSCRO531-24
314,BSCRO493-24_r_1.3_s_50_BSCRO493-24,BSCRO493-24,7991616,775,9,1533,5.0,68.0,37.29158512720157,37.0,>BSCRO493-24_r_1.3_s_50_BSCRO493-24
315,BSCRO531-24_r_1.5_s_100_BSCRO531-24,BSCRO531-24,6966649,1257,54,1533,0.0,144.0,102.8375733855186,112.0,>BSCRO531-24_r_1.5_s_100_BSCRO531-24
316,BSCRO570-24_r_1.5_s_100_BSCRO570-24,BSCRO570-24,10811046,137,429,1563,0.0,47.0,9.489443378119002,6.0,>BSCRO570-24_r_1.5_s_100_BSCRO570-24
317,BSCRO526-24_r_1_s_50_BSCRO526-24,BSCRO526-24,6000511,1023,32,1533,0.0,101.0,65.40900195694717,67.0,>BSCRO526-24_r_1_s_50_BSCRO526-24
318,BSCRO485-24_r_1.5_s_50_BSCRO485-24,BSCRO485-24,6715479,88,474,1563,0.0,18.0,3.600767754318618,0.0,>BSCRO485-24_r_1.5_s_50_BSCRO485-24
319,BSCRO544-24_r_1_s_100_BSCRO544-24,BSCRO544-24,7599247,388,35,1533,0.0,59.0,30.066536203522507,32.0,>BSCRO544-24_r_1_s_100_BSCRO544-24
320,BSCRO502-24_r_1.3_s_100_BSCRO502-24,BSCRO502-24,6726105,1171,487,1533,0.0,126.0,83.99608610567515,84.0,>BSCRO502-24_r_1.3_s_100_BSCRO502-24
321,BSCRO548-24_r_1.5_s_100_BSCRO548-24,BSCRO548-24,6487334,394,623,1533,0.0,53.0,35.39530332681018,40.0,>BSCRO548-24_r_1.5_s_100_BSCRO548-24
322,BSCRO566-24_r_1.3_s_100_BSCRO566-24,BSCRO566-24,9118790,304,34,1563,0.0,69.0,26.28598848368522,26.0,>BSCRO566-24_r_1.3_s_100_BSCRO566-24
323,BSCRO511-24_r_1.3_s_100_BSCRO511-24,BSCRO511-24,3285220,122,481,1536,0.0,40.0,12.02734375,9.0,>BSCRO511-24_r_1.3_s_100_BSCRO511-24
324,BSCRO568-24_r_1.3_s_50_BSCRO568-24,BSCRO568-24,6746249,263,636,1563,0.0,47.0,17.56813819577735,18.0,>BSCRO568-24_r_1.3_s_50_BSCRO568-24
325,BSCRO525-24_r_1.5_s_50_BSCRO525-24,BSCRO525-24,11567012,2234,437,1533,0.0,235.0,159.6242661448141,162.0,>BSCRO525-24_r_1.5_s_50_BSCRO525-24
326,BSCRO496-24_r_1.3_s_100_BSCRO496-24,BSCRO496-24,8643189,260,408,1533,0.0,47.0,20.05088062622309,19.0,>BSCRO496-24_r_1.3_s_100_BSCRO496-24
327,BSCRO491-24_r_1.3_s_100_BSCRO491-24,BSCRO491-24,7421223,658,243,1533,0.0,67.0,42.69275929549902,44.0,>BSCRO491-24_r_1.3_s_100_BSCRO491-24
328,BSCRO525-24_r_1.3_s_50_BSCRO525-24,BSCRO525-24,11567012,2599,437,1533,0.0,240.0,182.279843444227,183.0,>BSCRO525-24_r_1.3_s_50_BSCRO525-24
329,BSCRO560-24_r_1.3_s_50_BSCRO560-24,BSCRO560-24,654996,172,86,1533,0.0,65.0,12.53228962818004,10.0,>BSCRO560-24_r_1.3_s_50_BSCRO560-24
330,BSCRO524-24_r_1_s_50_BSCRO524-24,BSCRO524-24,6372646,999,451,1533,0.0,106.0,66.20743639921722,65.0,>BSCRO524-24_r_1_s_50_BSCRO524-24
331,BSCRO555-24_r_1_s_50_BSCRO555-24,BSCRO555-24,8620109,1126,504,1533,2.0,115.0,73.1252446183953,76.0,>BSCRO555-24_r_1_s_50_BSCRO555-24
332,BSCRO549-24_r_1.5_s_100_BSCRO549-24,BSCRO549-24,6764391,603,131,1533,0.0,92.0,53.93737769080235,59.0,>BSCRO549-24_r_1.5_s_100_BSCRO549-24
333,BSCRO511-24_r_1.3_s_50_BSCRO511-24,BSCRO511-24,3285220,203,481,1536,0.0,48.0,14.228515625,10.0,>BSCRO511-24_r_1.3_s_50_BSCRO511-24
334,BSCRO487-24_r_1.5_s_50_BSCRO487-24,BSCRO487-24,4505559,57,54,1563,0.0,22.0,1.9673704414587327,0.0,>BSCRO487-24_r_1.5_s_50_BSCRO487-24
335,BSCRO514-24_r_1_s_50_BSCRO514-24,BSCRO514-24,10388786,1670,160,1536,69.0,200.0,116.12890625,113.0,>BSCRO514-24_r_1_s_50_BSCRO514-24
336,BSCRO516-24_r_1_s_50_BSCRO516-24,BSCRO516-24,9057222,1466,149,1536,32.0,143.0,74.83984375,75.0,>BSCRO516-24_r_1_s_50_BSCRO516-24
337,BSCRO545-24_r_1_s_100_BSCRO545-24,BSCRO545-24,1337250,92,44,1533,0.0,18.0,6.753424657534247,5.0,>BSCRO545-24_r_1_s_100_BSCRO545-24
338,BSCRO510-24_r_1.5_s_100_BSCRO510-24,BSCRO510-24,2291775,22,231,1536,0.0,8.0,1.345703125,1.0,>BSCRO510-24_r_1.5_s_100_BSCRO510-24
339,BSCRO505-24_r_1.3_s_50_BSCRO505-24,BSCRO505-24,8323697,1381,137,1539,39.0,181.0,99.94736842105264,101.0,>BSCRO505-24_r_1.3_s_50_BSCRO505-24
340,BSCRO481-24_r_1.3_s_50_BSCRO481-24,BSCRO481-24,5048484,142,176,1563,0.0,31.0,6.506717850287908,6.0,>BSCRO481-24_r_1.3_s_50_BSCRO481-24
341,BSCRO506-24_r_1.5_s_50_BSCRO506-24,BSCRO506-24,8165070,895,0,1539,5.0,95.0,54.13255360623781,56.0,>BSCRO506-24_r_1.5_s_50_BSCRO506-24
342,BSCRO533-24_r_1_s_50_BSCRO533-24,BSCRO533-24,11847000,2189,89,1533,0.0,231.0,165.4050880626223,168.0,>BSCRO533-24_r_1_s_50_BSCRO533-24
343,BSCRO483-24_r_1.5_s_100_BSCRO483-24,BSCRO483-24,10029031,153,208,1563,0.0,70.0,9.595009596928982,1.0,>BSCRO483-24_r_1.5_s_100_BSCRO483-24
344,BSCRO551-24_r_1_s_100_BSCRO551-24,BSCRO551-24,6435694,1106,614,1533,0.0,137.0,92.85127201565558,95.0,>BSCRO551-24_r_1_s_100_BSCRO551-24
345,BSCRO489-24_r_1_s_100_BSCRO489-24,BSCRO489-24,6973413,373,850,1563,0.0,54.0,31.9021113243762,34.0,>BSCRO489-24_r_1_s_100_BSCRO489-24
346,BSCRO522-24_r_1.3_s_50_BSCRO522-24,BSCRO522-24,8825363,1365,826,1536,2.0,189.0,111.404296875,119.0,>BSCRO522-24_r_1.3_s_50_BSCRO522-24
347,BSCRO545-24_r_1_s_50_BSCRO545-24,BSCRO545-24,1337250,165,44,1533,0.0,23.0,8.827788649706457,8.0,>BSCRO545-24_r_1_s_50_BSCRO545-24
348,BSCRO560-24_r_1.5_s_100_BSCRO560-24,BSCRO560-24,654996,58,86,1533,0.0,26.0,5.064579256360078,3.0,>BSCRO560-24_r_1.5_s_100_BSCRO560-24
349,BSCRO552-24_r_1_s_100_BSCRO552-24,BSCRO552-24,7551975,252,185,1533,0.0,40.0,19.5146771037182,20.0,>BSCRO552-24_r_1_s_100_BSCRO552-24
350,BSCRO554-24_r_1_s_50_BSCRO554-24,BSCRO554-24,7853391,1013,307,1533,5.0,114.0,62.63992172211351,59.0,>BSCRO554-24_r_1_s_50_BSCRO554-24
351,BSCRO543-24_r_1.5_s_100_BSCRO543-24,BSCRO543-24,7145880,234,44,1533,0.0,36.0,15.600782778864971,17.0,>BSCRO543-24_r_1.5_s_100_BSCRO543-24
352,BSCRO500-24_r_1.5_s_100_BSCRO500-24,BSCRO500-24,8160661,1217,45,1533,0.0,159.0,101.11937377690802,101.0,>BSCRO500-24_r_1.5_s_100_BSCRO500-24
353,BSCRO568-24_r_1.5_s_100_BSCRO568-24,BSCRO568-24,6746249,104,636,1563,0.0,34.0,7.880998080614203,4.0,>BSCRO568-24_r_1.5_s_100_BSCRO568-24
354,BSCRO529-24_r_1.5_s_100_BSCRO529-24,BSCRO529-24,8341319,443,117,1533,0.0,93.0,32.105675146771034,28.0,>BSCRO529-24_r_1.5_s_100_BSCRO529-24
355,BSCRO549-24_r_1_s_50_BSCRO549-24,BSCRO549-24,6764391,921,131,1533,0.0,105.0,70.05283757338552,70.0,>BSCRO549-24_r_1_s_50_BSCRO549-24
356,BSCRO489-24_r_1.3_s_50_BSCRO489-24,BSCRO489-24,6973413,324,850,1563,0.0,55.0,22.554702495201536,23.0,>BSCRO489-24_r_1.3_s_50_BSCRO489-24
357,BSCRO565-24_r_1.3_s_100_BSCRO565-24,BSCRO565-24,1571261,137,52,1563,0.0,57.0,12.587332053742802,8.0,>BSCRO565-24_r_1.3_s_100_BSCRO565-24
358,BSCRO489-24_r_1.3_s_100_BSCRO489-24,BSCRO489-24,6973413,242,850,1563,0.0,54.0,20.107485604606527,19.0,>BSCRO489-24_r_1.3_s_100_BSCRO489-24
359,BSCRO483-24_r_1.3_s_100_BSCRO483-24,BSCRO483-24,10029031,346,208,1563,0.0,100.0,25.508637236084454,22.0,>BSCRO483-24_r_1.3_s_100_BSCRO483-24
360,BSCRO507-24_r_1.3_s_100_BSCRO507-24,BSCRO507-24,1393646,160,22,1539,1.0,22.0,11.091617933723198,11.0,>BSCRO507-24_r_1.3_s_100_BSCRO507-24
361,BSCRO539-24_r_1.5_s_50_BSCRO539-24,BSCRO539-24,6256725,619,846,1533,0.0,123.0,31.577299412915853,21.0,>BSCRO539-24_r_1.5_s_50_BSCRO539-24
362,BSCRO486-24_r_1.3_s_50_BSCRO486-24,BSCRO486-24,5192966,187,301,1563,0.0,35.0,9.510556621880998,9.0,>BSCRO486-24_r_1.3_s_50_BSCRO486-24
363,BSCRO551-24_r_1.3_s_100_BSCRO551-24,BSCRO551-24,6435694,1009,614,1533,0.0,124.0,83.77690802348337,89.0,>BSCRO551-24_r_1.3_s_100_BSCRO551-24
364,BSCRO538-24_r_1_s_50_BSCRO538-24,BSCRO538-24,9402121,1125,372,1533,0.0,105.0,63.23679060665362,60.0,>BSCRO538-24_r_1_s_50_BSCRO538-24
365,BSCRO520-24_r_1_s_50_BSCRO520-24,BSCRO520-24,6267011,1237,8,1536,36.0,130.0,83.228515625,81.0,>BSCRO520-24_r_1_s_50_BSCRO520-24
366,BSCRO563-24_r_1.3_s_50_BSCRO563-24,BSCRO563-24,2872481,204,432,1533,0.0,49.0,14.26027397260274,10.0,>BSCRO563-24_r_1.3_s_50_BSCRO563-24
367,BGE00509-NC_r_1_s_100_BGE00509-NC,BGE00509-NC,5246858,481,709,1539,0.0,114.0,44.18323586744639,47.0,>BGE00509-NC_r_1_s_100_BGE00509-NC
368,BSCRO548-24_r_1_s_100_BSCRO548-24,BSCRO548-24,6487334,595,623,1533,0.0,80.0,55.11154598825832,55.0,>BSCRO548-24_r_1_s_100_BSCRO548-24
369,BSCRO485-24_r_1.3_s_50_BSCRO485-24,BSCRO485-24,6715479,181,474,1563,0.0,27.0,8.690978886756238,7.0,>BSCRO485-24_r_1.3_s_50_BSCRO485-24
370,BSCRO550-24_r_1_s_50_BSCRO550-24,BSCRO550-24,7884809,878,294,1533,0.0,117.0,61.87671232876713,61.0,>BSCRO550-24_r_1_s_50_BSCRO550-24
371,BSCRO547-24_r_1.5_s_100_BSCRO547-24,BSCRO547-24,12045680,613,836,1533,0.0,83.0,52.771037181996086,57.0,>BSCRO547-24_r_1.5_s_100_BSCRO547-24
372,BSCRO497-24_r_1.5_s_50_BSCRO497-24,BSCRO497-24,8664802,1299,400,1533,0.0,151.0,91.0078277886497,99.0,>BSCRO497-24_r_1.5_s_50_BSCRO497-24
373,BSCRO562-24_r_1_s_100_BSCRO562-24,BSCRO562-24,1108167,111,113,1533,0.0,36.0,10.20156555772994,6.0,>BSCRO562-24_r_1_s_100_BSCRO562-24
374,BSCRO524-24_r_1_s_100_BSCRO524-24,BSCRO524-24,6372646,730,451,1533,0.0,89.0,58.05479452054794,57.0,>BSCRO524-24_r_1_s_100_BSCRO524-24
375,BSCRO477-24_r_1.5_s_100_BSCRO477-24,BSCRO477-24,6152942,148,643,1563,0.0,69.0,10.531669865642996,7.0,>BSCRO477-24_r_1.5_s_100_BSCRO477-24
376,BSCRO480-24_r_1.3_s_50_BSCRO480-24,BSCRO480-24,9604338,353,914,1563,0.0,75.0,19.64491362763916,20.0,>BSCRO480-24_r_1.3_s_50_BSCRO480-24
377,BSCRO519-24_r_1.3_s_50_BSCRO519-24,BSCRO519-24,4826366,756,343,1536,4.0,86.0,54.423828125,55.0,>BSCRO519-24_r_1.3_s_50_BSCRO519-24
378,BSCRO512-24_r_1_s_100_BSCRO512-24,BSCRO512-24,8268631,1133,816,1536,15.0,137.0,87.083984375,86.0,>BSCRO512-24_r_1_s_100_BSCRO512-24
379,BSCRO564-24_r_1_s_50_BSCRO564-24,BSCRO564-24,1532767,262,229,1533,0.0,71.0,21.64187866927593,18.0,>BSCRO564-24_r_1_s_50_BSCRO564-24
380,BSCRO476-24_r_1.3_s_50_BSCRO476-24,BSCRO476-24,7281474,502,19,1563,0.0,97.0,30.24184261036468,28.0,>BSCRO476-24_r_1.3_s_50_BSCRO476-24
381,BGE00509-NC_r_1.3_s_100_BGE00509-NC,BGE00509-NC,5246858,159,709,1539,0.0,47.0,13.159844054580896,7.0,>BGE00509-NC_r_1.3_s_100_BGE00509-NC
382,BSCRO558-24_r_1_s_50_BSCRO558-24,BSCRO558-24,7702062,2333,620,1533,0.0,293.0,129.30528375733854,135.0,>BSCRO558-24_r_1_s_50_BSCRO558-24
383,BSCRO532-24_r_1_s_100_BSCRO532-24,BSCRO532-24,6507404,1276,524,1533,0.0,135.0,101.26223091976516,105.0,>BSCRO532-24_r_1_s_100_BSCRO532-24
384,BSCRO535-24_r_1_s_50_BSCRO535-24,BSCRO535-24,8163626,1590,654,1533,0.0,150.0,112.92367906066536,113.0,>BSCRO535-24_r_1_s_50_BSCRO535-24
385,BSCRO501-24_r_1.3_s_50_BSCRO501-24,BSCRO501-24,6946837,1402,384,1533,0.0,142.0,90.07827788649706,89.0,>BSCRO501-24_r_1.3_s_50_BSCRO501-24
386,BSCRO489-24_r_1_s_50_BSCRO489-24,BSCRO489-24,6973413,601,850,1563,0.0,63.0,39.51823416506718,42.0,>BSCRO489-24_r_1_s_50_BSCRO489-24
387,BSCRO538-24_r_1.5_s_100_BSCRO538-24,BSCRO538-24,9402121,654,372,1533,0.0,79.0,45.34442270058708,47.0,>BSCRO538-24_r_1.5_s_100_BSCRO538-24
388,BSCRO503-24_r_1_s_100_BSCRO503-24,BSCRO503-24,8017074,639,105,1539,17.0,74.0,45.707602339181285,45.0,>BSCRO503-24_r_1_s_100_BSCRO503-24
389,BSCRO567-24_r_1.3_s_50_BSCRO567-24,BSCRO567-24,8016721,273,348,1563,0.0,55.0,14.030710172744724,14.0,>BSCRO567-24_r_1.3_s_50_BSCRO567-24
390,BSCRO494-24_r_1_s_100_BSCRO494-24,BSCRO494-24,8584083,564,585,1533,0.0,78.0,47.17808219178082,45.0,>BSCRO494-24_r_1_s_100_BSCRO494-24
391,BSCRO570-24_r_1_s_50_BSCRO570-24,BSCRO570-24,10811046,877,429,1563,0.0,109.0,51.510556621881,53.0,>BSCRO570-24_r_1_s_50_BSCRO570-24
392,BSCRO500-24_r_1_s_50_BSCRO500-24,BSCRO500-24,8160661,1904,45,1533,0.0,194.0,131.86888454011742,126.0,>BSCRO500-24_r_1_s_50_BSCRO500-24
393,BSCRO540-24_r_1.3_s_100_BSCRO540-24,BSCRO540-24,2737014,239,669,1533,0.0,70.0,20.25440313111546,15.0,>BSCRO540-24_r_1.3_s_100_BSCRO540-24
394,BSCRO567-24_r_1.5_s_100_BSCRO567-24,BSCRO567-24,8016721,71,348,1563,0.0,21.0,4.585412667946257,4.0,>BSCRO567-24_r_1.5_s_100_BSCRO567-24
395,BSCRO556-24_r_1_s_50_BSCRO556-24,BSCRO556-24,16060913,1969,29,1533,0.0,224.0,117.97260273972604,117.0,>BSCRO556-24_r_1_s_50_BSCRO556-24
396,BSCRO550-24_r_1_s_100_BSCRO550-24,BSCRO550-24,7884809,603,294,1533,0.0,116.0,52.85909980430528,49.0,>BSCRO550-24_r_1_s_100_BSCRO550-24
397,BSCRO504-24_r_1_s_50_BSCRO504-24,BSCRO504-24,12458427,1283,269,1539,32.0,125.0,63.99025341130604,58.0,>BSCRO504-24_r_1_s_50_BSCRO504-24
398,BSCRO478-24_r_1.5_s_100_BSCRO478-24,BSCRO478-24,8149550,183,171,1563,0.0,78.0,11.136276391554702,3.0,>BSCRO478-24_r_1.5_s_100_BSCRO478-24
399,BSCRO560-24_r_1_s_50_BSCRO560-24,BSCRO560-24,654996,322,86,1533,0.0,66.0,24.30528375733855,23.0,>BSCRO560-24_r_1_s_50_BSCRO560-24
400,BSCRO526-24_r_1.5_s_50_BSCRO526-24,BSCRO526-24,6000511,779,32,1533,0.0,85.0,51.78082191780822,53.0,>BSCRO526-24_r_1.5_s_50_BSCRO526-24
401,BGE00509-NC_r_1.3_s_50_BGE00509-NC,BGE00509-NC,5246858,362,709,1539,0.0,78.0,18.430799220272903,12.0,>BGE00509-NC_r_1.3_s_50_BGE00509-NC
402,BSCRO526-24_r_1.5_s_100_BSCRO526-24,BSCRO526-24,6000511,635,32,1533,0.0,78.0,47.61839530332681,48.0,>BSCRO526-24_r_1.5_s_100_BSCRO526-24
403,BSCRO514-24_r_1.5_s_100_BSCRO514-24,BSCRO514-24,10388786,1090,160,1536,0.0,159.0,89.36328125,94.0,>BSCRO514-24_r_1.5_s_100_BSCRO514-24
404,BSCRO518-24_r_1.5_s_100_BSCRO518-24,BSCRO518-24,8487191,670,16,1536,0.0,90.0,54.39453125,58.0,>BSCRO518-24_r_1.5_s_100_BSCRO518-24
405,BSCRO546-24_r_1.3_s_50_BSCRO546-24,BSCRO546-24,2699403,231,297,1533,0.0,47.0,20.125244618395303,19.0,>BSCRO546-24_r_1.3_s_50_BSCRO546-24
406,BSCRO536-24_r_1.5_s_100_BSCRO536-24,BSCRO536-24,11157790,420,120,1533,0.0,70.0,32.391389432485326,31.0,>BSCRO536-24_r_1.5_s_100_BSCRO536-24
407,BSCRO562-24_r_1.5_s_50_BSCRO562-24,BSCRO562-24,1108167,76,113,1533,0.0,32.0,6.076320939334638,2.0,>BSCRO562-24_r_1.5_s_50_BSCRO562-24
408,BSCRO561-24_r_1.5_s_100_BSCRO561-24,BSCRO561-24,615787,28,53,1533,0.0,19.0,2.187866927592955,0.0,>BSCRO561-24_r_1.5_s_100_BSCRO561-24
409,BSCRO501-24_r_1.5_s_100_BSCRO501-24,BSCRO501-24,6946837,893,384,1533,0.0,128.0,65.95303326810176,64.0,>BSCRO501-24_r_1.5_s_100_BSCRO501-24
410,BSCRO542-24_r_1_s_100_BSCRO542-24,BSCRO542-24,9749780,562,417,1533,0.0,69.0,43.839530332681015,47.0,>BSCRO542-24_r_1_s_100_BSCRO542-24
411,BSCRO496-24_r_1_s_100_BSCRO496-24,BSCRO496-24,8643189,263,408,1533,0.0,47.0,20.2720156555773,19.0,>BSCRO496-24_r_1_s_100_BSCRO496-24
412,BSCRO525-24_r_1_s_100_BSCRO525-24,BSCRO525-24,11567012,2119,437,1533,0.0,226.0,169.7123287671233,172.0,>BSCRO525-24_r_1_s_100_BSCRO525-24
413,BSCRO545-24_r_1.3_s_50_BSCRO545-24,BSCRO545-24,1337250,131,44,1533,0.0,23.0,7.39334637964775,6.0,>BSCRO545-24_r_1.3_s_50_BSCRO545-24
414,BSCRO555-24_r_1_s_100_BSCRO555-24,BSCRO555-24,8620109,784,504,1533,2.0,101.0,62.60469667318982,64.0,>BSCRO555-24_r_1_s_100_BSCRO555-24
415,BSCRO498-24_r_1.3_s_50_BSCRO498-24,BSCRO498-24,8314137,365,758,1533,0.0,56.0,20.228962818003914,19.0,>BSCRO498-24_r_1.3_s_50_BSCRO498-24
416,BSCRO478-24_r_1_s_100_BSCRO478-24,BSCRO478-24,8149550,519,171,1563,0.0,88.0,35.83493282149712,36.0,>BSCRO478-24_r_1_s_100_BSCRO478-24
417,BSCRO487-24_r_1.5_s_100_BSCRO487-24,BSCRO487-24,4505559,23,54,1563,0.0,15.0,1.0652591170825336,0.0,>BSCRO487-24_r_1.5_s_100_BSCRO487-24
418,BSCRO503-24_r_1.5_s_50_BSCRO503-24,BSCRO503-24,8017074,687,105,1539,0.0,84.0,41.9766081871345,41.0,>BSCRO503-24_r_1.5_s_50_BSCRO503-24
419,BSCRO524-24_r_1.5_s_100_BSCRO524-24,BSCRO524-24,6372646,645,451,1533,0.0,82.0,51.69471624266145,51.0,>BSCRO524-24_r_1.5_s_100_BSCRO524-24
420,BSCRO486-24_r_1_s_50_BSCRO486-24,BSCRO486-24,5192966,357,301,1563,0.0,60.0,19.03454894433781,18.0,>BSCRO486-24_r_1_s_50_BSCRO486-24
421,BSCRO502-24_r_1.3_s_50_BSCRO502-24,BSCRO502-24,6726105,1518,487,1533,0.0,143.0,94.77495107632096,95.0,>BSCRO502-24_r_1.3_s_50_BSCRO502-24
422,BSCRO507-24_r_1.3_s_50_BSCRO507-24,BSCRO507-24,1393646,205,22,1539,1.0,25.0,12.485380116959064,13.0,>BSCRO507-24_r_1.3_s_50_BSCRO507-24
423,BSCRO563-24_r_1_s_50_BSCRO563-24,BSCRO563-24,2872481,439,432,1533,0.0,107.0,32.47358121330724,28.0,>BSCRO563-24_r_1_s_50_BSCRO563-24
424,BSCRO515-24_r_1.3_s_100_BSCRO515-24,BSCRO515-24,8071737,536,46,1536,0.0,64.0,34.892578125,37.0,>BSCRO515-24_r_1.3_s_100_BSCRO515-24
425,BSCRO491-24_r_1.5_s_50_BSCRO491-24,BSCRO491-24,7421223,812,243,1533,0.0,70.0,44.26418786692759,47.0,>BSCRO491-24_r_1.5_s_50_BSCRO491-24
