ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1389	Ixodidae,Chthoniidae	BSCRO041-24_r_1.3_s_100	Chthonius densedentatus	0
0	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	515	1173	Theridiidae,Salticidae,Ixodidae,Hydryphantidae,Penthaleidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO041-24_r_1.5_s_50	Chthonius densedentatus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	515	1173	Theridiidae,Salticidae,Ixodidae,Hydryphantidae,Penthaleidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO041-24_r_1.5_s_100	Chthonius densedentatus	0
0	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1530	Ixodidae,Chthoniidae	BSCRO042-24_r_1_s_50	Chthonius densedentatus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1494	Ixodidae,Chthoniidae	BSCRO042-24_r_1_s_100	Chthonius densedentatus	0
5	5	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	648	1401	Ixodidae,Chthoniidae	BSCRO042-24_r_1.3_s_50	Chthonius densedentatus	0
5	5	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	648	1356	Ixodidae,Chthoniidae	BSCRO042-24_r_1.3_s_100	Chthonius densedentatus	0
0	2	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	527	1179	Ixodidae,Penthaleidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO042-24_r_1.5_s_50	Chthonius densedentatus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	518	1101	Ixodidae,Penthaleidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO042-24_r_1.5_s_100	Chthonius densedentatus	0
0	26	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	529	1236		BSCRO043-24_r_1_s_50	Chthonius	0
0	29	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	465	1116	Ixodidae,Chthoniidae	BSCRO043-24_r_1_s_100	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	125	666	Phytoseiidae,Tetranychidae,Hubbardiidae	BSCRO043-24_r_1.3_s_50	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	66	327	Limnesiidae,Tetranychidae,Selenoribatidae,Fortuyniidae	BSCRO043-24_r_1.3_s_100	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	85	402	Amphinectidae,Sperchontidae	BSCRO043-24_r_1.5_s_50	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	69	210	Ochyroceratidae,Amphinectidae	BSCRO043-24_r_1.5_s_100	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	444	1137		BSCRO044-24_r_1_s_50	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	439	1059		BSCRO044-24_r_1_s_100	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	79	216		BSCRO044-24_r_1.3_s_50	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	73	165		BSCRO044-24_r_1.3_s_100	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	63	123		BSCRO044-24_r_1.5_s_50	Chthonius	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	50	72		BSCRO044-24_r_1.5_s_100	Chthonius	0
2	2	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	395	1008		BSCRO045-24_r_1_s_50	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	207	936		BSCRO045-24_r_1_s_100	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	76	243		BSCRO045-24_r_1.3_s_50	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	76	195		BSCRO045-24_r_1.3_s_100	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	76	102		BSCRO045-24_r_1.5_s_50	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	76	102		BSCRO045-24_r_1.5_s_100	Chthonius ischnocheloides	0
1	2	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	498	1101	Oppiidae	BSCRO046-24_r_1_s_50	Chthonius ischnocheloides	0
1	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	285	759	Oppiidae	BSCRO046-24_r_1_s_100	Chthonius ischnocheloides	0
1	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	101	309		BSCRO046-24_r_1.3_s_50	Chthonius ischnocheloides	0
1	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	83	165		BSCRO046-24_r_1.3_s_100	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	101	270		BSCRO046-24_r_1.5_s_50	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	83	165		BSCRO046-24_r_1.5_s_100	Chthonius ischnocheloides	0
10	25	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	487	1068		BSCRO047-24_r_1_s_50	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	478	978	Ixodidae	BSCRO047-24_r_1_s_100	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	109	498		BSCRO047-24_r_1.3_s_50	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	107	234		BSCRO047-24_r_1.3_s_100	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	89	234		BSCRO047-24_r_1.5_s_50	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	86	138		BSCRO047-24_r_1.5_s_100	Chthonius ischnocheloides	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	150	846	Oppiidae	BSCRO048-24_r_1_s_50	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	148	576		BSCRO048-24_r_1_s_100	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	162	591		BSCRO048-24_r_1.3_s_50	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	148	444		BSCRO048-24_r_1.3_s_100	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	95	201		BSCRO048-24_r_1.5_s_50	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	86	105		BSCRO048-24_r_1.5_s_100	Chthonius lanzai	0
0	3	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	560	1161	Oppiidae	BSCRO049-24_r_1_s_50	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	500	1053	Ixodidae,Oppiidae	BSCRO049-24_r_1_s_100	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	138	336		BSCRO049-24_r_1.3_s_50	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	139	285		BSCRO049-24_r_1.3_s_100	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	11	126		BSCRO049-24_r_1.5_s_50	Chthonius lanzai	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	1	72		BSCRO049-24_r_1.5_s_100	Chthonius lanzai	0
0	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1530	Ixodidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO050-24_r_1_s_50	Chthonius lessiniensis	0
0	2	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1476	Ixodidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO050-24_r_1_s_100	Chthonius lessiniensis	0
1	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1434	Ixodidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO050-24_r_1.3_s_50	Chthonius lessiniensis	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1389	Ixodidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO050-24_r_1.3_s_100	Chthonius lessiniensis	0
0	2	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	516	1206	Ixodidae,Laelapidae,Chthoniidae	BSCRO050-24_r_1.5_s_50	Chthonius lessiniensis	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	441	1116	Theridiidae,Ixodidae,Laelapidae,Halacaridae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO050-24_r_1.5_s_100	Chthonius lessiniensis	0
1	6	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	510	1134		BSCRO051-24_r_1_s_50	Chthonius ligusticus	0
0	5	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	277	840		BSCRO051-24_r_1_s_100	Chthonius ligusticus	0
2	3	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	139	477	Buthidae,Vaejovidae,Phytoseiidae,Phytoptidae	BSCRO051-24_r_1.3_s_50	Chthonius ligusticus	0
2	3	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	139	348	Buthidae,Vaejovidae,Phytoseiidae,Phytoptidae	BSCRO051-24_r_1.3_s_100	Chthonius ligusticus	0
2	2	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	61	231		BSCRO051-24_r_1.5_s_50	Chthonius ligusticus	0
2	2	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	50	99		BSCRO051-24_r_1.5_s_100	Chthonius ligusticus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	626	1290	Oppiidae	BSCRO052-24_r_1_s_50	Chthonius ligusticus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	590	1194	Ixodidae,Oppiidae	BSCRO052-24_r_1_s_100	Chthonius ligusticus	0
0	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	146	603	Chernetidae,Garypidae	BSCRO052-24_r_1.3_s_50	Chthonius ligusticus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	81	438	Tydeidae,Pseudotyrannochthoniidae	BSCRO052-24_r_1.3_s_100	Chthonius ligusticus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	96	282		BSCRO052-24_r_1.5_s_50	Chthonius ligusticus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	95	231		BSCRO052-24_r_1.5_s_100	Chthonius ligusticus	0
5	8	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	587	1062	Laelapidae,Digamasellidae	BSCRO053-24_r_1_s_50	Chthonius ligusticus	0
1	5	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	515	927	Ixodidae,Digamasellidae,Parasitidae,Hydryphantidae	BSCRO053-24_r_1_s_100	Chthonius ligusticus	0
1	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	301	582	Ixodidae,Digamasellidae,Parasitidae,Hydryphantidae	BSCRO053-24_r_1.3_s_50	Chthonius ligusticus	0
1	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	243	450	Ixodidae,Digamasellidae,Parasitidae,Hydryphantidae	BSCRO053-24_r_1.3_s_100	Chthonius ligusticus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	88	288	Phytoseiidae,Rhagidiidae,Eupodidae,Stigmaeidae,Oppiidae,Karschiidae,Nemastomatidae	BSCRO053-24_r_1.5_s_50	Chthonius ligusticus	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	94	177	Phytoseiidae,Rhagidiidae,Eupodidae,Stigmaeidae,Oppiidae,Karschiidae,Eremobatidae	BSCRO053-24_r_1.5_s_100	Chthonius ligusticus	0
4	5	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	510	1113	Laelapidae,Fortuyniidae	BSCRO054-24_r_1_s_50	Chthonius concii	0
0	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	431	894	Ixodidae,Laelapidae,Fortuyniidae	BSCRO054-24_r_1_s_100	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	110	465	Ixodidae,Laelapidae,Penthaleidae,Fortuyniidae	BSCRO054-24_r_1.3_s_50	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	109	435	Ixodidae,Laelapidae,Penthaleidae,Fortuyniidae	BSCRO054-24_r_1.3_s_100	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	248	333	Laelapidae,Penthaleidae,Fortuyniidae	BSCRO054-24_r_1.5_s_50	Chthonius concii	1
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	233	303	Laelapidae,Penthaleidae,Fortuyniidae	BSCRO054-24_r_1.5_s_100	Chthonius concii	1
15	37	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	656	1479	Chthoniidae	BSCRO055-24_r_1_s_50	Chthonius concii	0
15	34	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	656	1437	Chthoniidae	BSCRO055-24_r_1_s_100	Chthonius concii	0
15	15	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	629	1362	Ixodidae,Laelapidae,Chthoniidae	BSCRO055-24_r_1.3_s_50	Chthonius concii	0
12	12	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	623	1332	Laelapidae,Chthoniidae	BSCRO055-24_r_1.3_s_100	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	381	978	Laelapidae,Tetranychidae,Syringophilidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO055-24_r_1.5_s_50	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	421	975	Laelapidae,Tetranychidae,Syringophilidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO055-24_r_1.5_s_100	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1518	Ixodidae,Laelapidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO056-24_r_1_s_50	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1449	Ixodidae,Laelapidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO056-24_r_1_s_100	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1386	Laelapidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO056-24_r_1.3_s_50	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	657	1386	Laelapidae,Chthoniidae,Pseudotyrannochthoniidae	BSCRO056-24_r_1.3_s_100	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	538	1194	Laelapidae,Tetranychidae,Chthoniidae	BSCRO056-24_r_1.5_s_50	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	529	1185	Laelapidae,Tetranychidae,Chthoniidae	BSCRO056-24_r_1.5_s_100	Chthonius concii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1530	Ixodidae,Laelapidae,Chthoniidae	BSCRO057-24_r_1_s_50	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1512	Ixodidae,Laelapidae,Chthoniidae	BSCRO057-24_r_1_s_100	Chthonius schmalfussi	0
1	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	646	1425	Ixodidae,Laelapidae	BSCRO057-24_r_1.3_s_50	Chthonius schmalfussi	0
1	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	646	1383	Ixodidae,Laelapidae	BSCRO057-24_r_1.3_s_100	Chthonius schmalfussi	0
3	4	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	552	1191	Ixodidae,Laelapidae	BSCRO057-24_r_1.5_s_50	Chthonius schmalfussi	1
0	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	509	1137	Ixodidae,Laelapidae	BSCRO057-24_r_1.5_s_100	Chthonius schmalfussi	1
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1530	Ixodidae,Laelapidae,Chthoniidae	BSCRO058-24_r_1_s_50	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1476	Ixodidae,Laelapidae,Chthoniidae	BSCRO058-24_r_1_s_100	Chthonius schmalfussi	0
0	1	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1449	Ixodidae,Laelapidae,Chthoniidae	BSCRO058-24_r_1.3_s_50	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1392	Ixodidae,Laelapidae,Chthoniidae	BSCRO058-24_r_1.3_s_100	Chthonius schmalfussi	0
0	6	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	622	1281	Ixodidae,Laelapidae	BSCRO058-24_r_1.5_s_50	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	622	1269	Ixodidae,Laelapidae	BSCRO058-24_r_1.5_s_100	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1533	Ixodidae,Laelapidae,Chthoniidae	BSCRO059-24_r_1_s_50	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1506	Ixodidae,Laelapidae,Chthoniidae	BSCRO059-24_r_1_s_100	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1461	Ixodidae,Laelapidae,Chthoniidae	BSCRO059-24_r_1.3_s_50	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	655	1392	Ixodidae,Laelapidae,Chthoniidae	BSCRO059-24_r_1.3_s_100	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	580	1257	Ixodidae,Laelapidae	BSCRO059-24_r_1.5_s_50	Chthonius schmalfussi	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chthoniidae	BLAST	family	COI-5P	580	1257	Ixodidae,Laelapidae	BSCRO059-24_r_1.5_s_100	Chthonius schmalfussi	0
18	33	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	629	1458	Eupodidae,Neobisiidae	BSCRO060-24_r_1_s_50	Balkanoroncus boldorii	4
13	20	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	555	1164	Eriorhynchidae,Hubbardiidae,Neobisiidae	BSCRO060-24_r_1_s_100	Balkanoroncus boldorii	1
5	16	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	383	1068	Euscorpiidae,Araneidae,Anapidae,Neobisiidae,Pseudotyrannochthoniidae	BSCRO060-24_r_1.3_s_50	Balkanoroncus boldorii	2
2	2	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	481	726	Euscorpiidae,Anapidae,Cheiracanthiidae,Trouessartiidae,Brachychthoniidae,Neobisiidae,Chthoniidae	BSCRO060-24_r_1.3_s_100	Balkanoroncus boldorii	5
6	15	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	489	582	Agelenidae,Cheiracanthiidae,Archaeidae,Proctophyllodidae,Trouessartiidae,Brachychthoniidae,Neobisiidae	BSCRO060-24_r_1.5_s_50	Balkanoroncus boldorii	4
2	2	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	464	498	Agelenidae,Cheiracanthiidae,Proctophyllodidae,Trouessartiidae,Brachychthoniidae,Neobisiidae,Chthoniidae	BSCRO060-24_r_1.5_s_100	Balkanoroncus boldorii	5
0	5	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Garypidae	BLAST	family	COI-5P	654	1485	Ixodidae,Garypidae,Olpiidae	BSCRO061-24_r_1_s_50	Garypus beauvoisii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Garypidae	BLAST	family	COI-5P	654	1431	Ixodidae,Garypidae,Olpiidae	BSCRO061-24_r_1_s_100	Garypus beauvoisii	0
0	0	data/BGE00501_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Garypidae	BLAST	family	COI-5P	642	1419	Ixodidae,Garypidae	BSCRO061-24_r_1.3_s_50	Garypus beauvoisii	0
