ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
10	13	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1530	Scarabaeidae	BBIOP2414-24_r_1_s_100	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2414-24_r_1.3_s_50	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2414-24_r_1.3_s_100	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1503	Scarabaeidae	BBIOP2414-24_r_1.5_s_50	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1503	Scarabaeidae	BBIOP2414-24_r_1.5_s_100	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Scarabaeidae	BBIOP2415-24_r_1_s_50	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Scarabaeidae	BBIOP2415-24_r_1_s_100	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Scarabaeidae	BBIOP2415-24_r_1.3_s_50	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Scarabaeidae	BBIOP2415-24_r_1.3_s_100	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Scarabaeidae	BBIOP2415-24_r_1.5_s_50	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1533	Scarabaeidae	BBIOP2415-24_r_1.5_s_100	Ammoecius lusitanicus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1542	Scarabaeidae,Geotrupidae	BBIOP2416-24_r_1_s_50	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae,Geotrupidae	BBIOP2416-24_r_1_s_100	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae,Geotrupidae	BBIOP2416-24_r_1.3_s_50	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae,Geotrupidae	BBIOP2416-24_r_1.3_s_100	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae,Geotrupidae	BBIOP2416-24_r_1.5_s_50	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae,Geotrupidae	BBIOP2416-24_r_1.5_s_100	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae,Geotrupidae	BBIOP2417-24_r_1_s_50	Anomius annamariae	0
3	5	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae,Geotrupidae	BBIOP2417-24_r_1_s_100	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae	BBIOP2417-24_r_1.3_s_50	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae	BBIOP2417-24_r_1.3_s_100	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1515	Scarabaeidae	BBIOP2417-24_r_1.5_s_50	Anomius annamariae	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1515	Scarabaeidae	BBIOP2417-24_r_1.5_s_100	Anomius annamariae	0
11	70	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Scarabaeidae	BBIOP2418-24_r_1_s_50	Anomius castaneus	0
0	41	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Dytiscidae,Hydrophilidae,Staphylinidae,Scarabaeidae,Elateridae,Cleridae,Tenebrionidae	BBIOP2418-24_r_1_s_100	Anomius castaneus	0
3	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Scarabaeidae	BBIOP2418-24_r_1.3_s_50	Anomius castaneus	0
3	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Scarabaeidae	BBIOP2418-24_r_1.3_s_100	Anomius castaneus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	629	1458	Scarabaeidae	BBIOP2418-24_r_1.5_s_50	Anomius castaneus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	596	1314	Carabidae,Scarabaeidae,Trogidae,Geotrupidae	BBIOP2418-24_r_1.5_s_100	Anomius castaneus	0
72	183	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1539	Staphylinidae,Scarabaeidae	BBIOP2419-24_r_1_s_50	Anomius castaneus	0
68	155	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Scarabaeidae	BBIOP2419-24_r_1_s_100	Anomius castaneus	0
7	14	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Scarabaeidae	BBIOP2419-24_r_1.3_s_50	Anomius castaneus	0
6	17	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Scarabaeidae	BBIOP2419-24_r_1.3_s_100	Anomius castaneus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1509	Scarabaeidae	BBIOP2419-24_r_1.5_s_50	Anomius castaneus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1506	Scarabaeidae	BBIOP2419-24_r_1.5_s_100	Anomius castaneus	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1524	Scarabaeidae	BBIOP2420-24_r_1_s_50	Biralus satellitius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1524	Scarabaeidae	BBIOP2420-24_r_1_s_100	Biralus satellitius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1524	Scarabaeidae	BBIOP2420-24_r_1.3_s_50	Biralus satellitius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1524	Scarabaeidae	BBIOP2420-24_r_1.3_s_100	Biralus satellitius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1503	Scarabaeidae	BBIOP2420-24_r_1.5_s_50	Biralus satellitius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1503	Scarabaeidae	BBIOP2420-24_r_1.5_s_100	Biralus satellitius	0
16	55	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	545	1389	Scarabaeidae	BBIOP2421-24_r_1_s_50	Biralus satellitius	0
1	51	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	278	1041		BBIOP2421-24_r_1_s_100	Biralus satellitius	0
1	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	420	1104	Staphylinidae,Scarabaeidae,Endomychidae,Nymphalidae	BBIOP2421-24_r_1.3_s_50	Biralus satellitius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	113	399	Endomychidae,Agromyzidae,Erebidae,Nymphalidae	BBIOP2421-24_r_1.3_s_100	Biralus satellitius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	348	948	Nymphalidae	BBIOP2421-24_r_1.5_s_50	Biralus satellitius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	113	399	Nymphalidae	BBIOP2421-24_r_1.5_s_100	Biralus satellitius	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1539	Scarabaeidae	BBIOP2422-24_r_1_s_50	Bodilus ghardimouensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2422-24_r_1_s_100	Bodilus ghardimouensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2422-24_r_1.3_s_50	Bodilus ghardimouensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1536	Scarabaeidae	BBIOP2422-24_r_1.3_s_100	Bodilus ghardimouensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1515	Scarabaeidae	BBIOP2422-24_r_1.5_s_50	Bodilus ghardimouensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1515	Scarabaeidae	BBIOP2422-24_r_1.5_s_100	Bodilus ghardimouensis	0
3	5	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	564	1272		BBIOP2423-24_r_1_s_50	Bodilus ghardimouensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	280	1179		BBIOP2423-24_r_1_s_100	Bodilus ghardimouensis	0
0	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	124	462	Reduviidae	BBIOP2423-24_r_1.3_s_50	Bodilus ghardimouensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	59	270		BBIOP2423-24_r_1.3_s_100	Bodilus ghardimouensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	38	195	Reduviidae	BBIOP2423-24_r_1.5_s_50	Bodilus ghardimouensis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	32	93		BBIOP2423-24_r_1.5_s_100	Bodilus ghardimouensis	0
2	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1530	Scarabaeidae	BBIOP2424-24_r_1_s_50	Bodilus lugens	0
0	16	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae	BBIOP2424-24_r_1_s_100	Bodilus lugens	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae	BBIOP2424-24_r_1.3_s_50	Bodilus lugens	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1530	Scarabaeidae	BBIOP2424-24_r_1.3_s_100	Bodilus lugens	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1524	Scarabaeidae	BBIOP2424-24_r_1.5_s_50	Bodilus lugens	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1524	Scarabaeidae	BBIOP2424-24_r_1.5_s_100	Bodilus lugens	0
41	109	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1542	Staphylinidae,Silphidae,Scarabaeidae,Geotrupidae,Nymphidae,Chrysopidae	BBIOP2425-24_r_1_s_50	Calamosternus hyxos	0
29	81	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1542	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP2425-24_r_1_s_100	Calamosternus hyxos	0
2	8	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1542	Scarabaeidae	BBIOP2425-24_r_1.3_s_50	Calamosternus hyxos	0
4	6	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1542	Scarabaeidae	BBIOP2425-24_r_1.3_s_100	Calamosternus hyxos	0
2	4	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1518	Scarabaeidae	BBIOP2425-24_r_1.5_s_50	Calamosternus hyxos	0
2	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1518	Scarabaeidae	BBIOP2425-24_r_1.5_s_100	Calamosternus hyxos	0
53	118	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1542	Staphylinidae,Scarabaeidae,Chrysomelidae,Attelabidae	BBIOP2426-24_r_1_s_50	Calamosternus mayeri	0
38	91	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	655	1503	Scarabaeidae,Crambidae	BBIOP2426-24_r_1_s_100	Calamosternus mayeri	0
19	40	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	654	1521	Scarabaeidae,Culicidae,Muscidae	BBIOP2426-24_r_1.3_s_50	Calamosternus mayeri	0
11	31	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	602	1329	Dytiscidae,Carabidae,Haliplidae,Hydrophilidae,Hydraenidae,Scarabaeidae,Protocucujidae	BBIOP2426-24_r_1.3_s_100	Calamosternus mayeri	0
11	24	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	555	1284	Scarabaeidae	BBIOP2426-24_r_1.5_s_50	Calamosternus mayeri	0
0	15	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	359	1089	Scarabaeidae	BBIOP2426-24_r_1.5_s_100	Calamosternus mayeri	0
54	131	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1542	Scarabaeidae	BBIOP2427-24_r_1_s_50	Calamosternus mayeri	0
28	88	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	653	1539	Dytiscidae,Carabidae,Scarabaeidae	BBIOP2427-24_r_1_s_100	Calamosternus mayeri	0
4	17	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1542	Staphylinidae,Scarabaeidae,Geotrupidae	BBIOP2427-24_r_1.3_s_50	Calamosternus mayeri	0
0	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1542	Scarabaeidae,Geotrupidae	BBIOP2427-24_r_1.3_s_100	Calamosternus mayeri	0
0	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1491	Scarabaeidae,Geotrupidae	BBIOP2427-24_r_1.5_s_50	Calamosternus mayeri	0
0	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1431	Scarabaeidae	BBIOP2427-24_r_1.5_s_100	Calamosternus mayeri	0
19	75	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1521	Staphylinidae,Scarabaeidae	BBIOP2428-24_r_1_s_50	Calamosternus unicolor	0
9	52	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1521	Staphylinidae,Scarabaeidae	BBIOP2428-24_r_1_s_100	Calamosternus unicolor	0
15	22	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1470	Staphylinidae,Scarabaeidae,Lucanidae,Tephritidae	BBIOP2428-24_r_1.3_s_50	Calamosternus unicolor	0
18	26	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1470	Staphylinidae,Scarabaeidae,Lucanidae,Buprestidae,Nemestrinidae	BBIOP2428-24_r_1.3_s_100	Calamosternus unicolor	0
2	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1413	Scarabaeidae,Geotrupidae	BBIOP2428-24_r_1.5_s_50	Calamosternus unicolor	0
0	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1407	Scarabaeidae	BBIOP2428-24_r_1.5_s_100	Calamosternus unicolor	0
27	69	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1500	Hydrophilidae,Silphidae,Limacodidae,Chrysopidae	BBIOP2429-24_r_1_s_50	Calamosternus unicolor	0
18	59	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1491	Hydrophilidae,Limacodidae,Nymphalidae,Chrysopidae	BBIOP2429-24_r_1_s_100	Calamosternus unicolor	0
16	17	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1446	Scarabaeidae,Nitidulidae,Muscidae,Lycaenidae	BBIOP2429-24_r_1.3_s_50	Calamosternus unicolor	0
7	7	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1437	Scarabaeidae,Nitidulidae,Muscidae,Lycaenidae	BBIOP2429-24_r_1.3_s_100	Calamosternus unicolor	0
1	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1437	Scarabaeidae,Anthomyiidae	BBIOP2429-24_r_1.5_s_50	Calamosternus unicolor	0
1	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1437	Scarabaeidae	BBIOP2429-24_r_1.5_s_100	Calamosternus unicolor	0
13	24	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	656	1542	Scarabaeidae	BBIOP2430-24_r_1_s_50	Chilothorax cervorum	0
11	21	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Staphylinidae,Hydraenidae,Scarabaeidae,Syrphidae	BBIOP2430-24_r_1_s_100	Chilothorax cervorum	0
1	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Scarabaeidae	BBIOP2430-24_r_1.3_s_50	Chilothorax cervorum	0
2	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1536	Hydraenidae,Scarabaeidae	BBIOP2430-24_r_1.3_s_100	Chilothorax cervorum	0
1	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1503	Hydraenidae,Scarabaeidae	BBIOP2430-24_r_1.5_s_50	Chilothorax cervorum	0
1	3	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	657	1503	Hydraenidae,Scarabaeidae	BBIOP2430-24_r_1.5_s_100	Chilothorax cervorum	0
16	25	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	520	1314		BBIOP2431-24_r_1_s_50	Chilothorax cervorum	0
0	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	296	1071		BBIOP2431-24_r_1_s_100	Chilothorax cervorum	0
1	21	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	185	990	Oestridae	BBIOP2431-24_r_1.3_s_50	Chilothorax cervorum	0
1	17	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	125	804	Lycidae,Oestridae,Formicidae	BBIOP2431-24_r_1.3_s_100	Chilothorax cervorum	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	46	573	Staphylinidae,Hydraenidae,Elmidae,Nymphalidae,Corydalidae	BBIOP2431-24_r_1.5_s_50	Chilothorax cervorum	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	50	396	Hydraenidae,Elmidae,Nymphalidae	BBIOP2431-24_r_1.5_s_100	Chilothorax cervorum	0
23	29	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	632	1344	Tettigoniidae,Vespidae	BBIOP2432-24_r_1_s_50	Chilothorax exclamationis	0
0	2	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	590	1248	Termitidae,Tettigoniidae,Ninidae,Ulidiidae,Vespidae	BBIOP2432-24_r_1_s_100	Chilothorax exclamationis	0
9	9	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	148	642	Tettigoniidae,Ninidae,Hydraenidae,Ulidiidae,Vespidae	BBIOP2432-24_r_1.3_s_50	Chilothorax exclamationis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	151	417	Termitidae,Tettigoniidae,Ninidae,Ulidiidae,Vespidae	BBIOP2432-24_r_1.3_s_100	Chilothorax exclamationis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	45	387	Hydraenidae	BBIOP2432-24_r_1.5_s_50	Chilothorax exclamationis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	50	165	Hydraenidae	BBIOP2432-24_r_1.5_s_100	Chilothorax exclamationis	0
6	26	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	553	1329		BBIOP2433-24_r_1_s_50	Chilothorax exclamationis	0
0	17	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	506	1125		BBIOP2433-24_r_1_s_100	Chilothorax exclamationis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	194	492		BBIOP2433-24_r_1.3_s_50	Chilothorax exclamationis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	158	159		BBIOP2433-24_r_1.3_s_100	Chilothorax exclamationis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	139	240		BBIOP2433-24_r_1.5_s_50	Chilothorax exclamationis	0
0	0	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	98	99		BBIOP2433-24_r_1.5_s_100	Chilothorax exclamationis	0
3	16	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	482	1230		BBIOP2434-24_r_1_s_50	Chilothorax lineolatus	0
0	8	data/BGE00105_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	COI-5P	280	1059		BBIOP2434-24_r_1_s_100	Chilothorax lineolatus	0
